gene_id,Gene,chr,start,end,strand
ENSG00000091106.21,NLRC4,chr2,32224452,32265820,-
ENSG00000120913.26,PDLIM2,chr8,22578057,22598025,+
ENSG00000171786.6,NHLH1,chr1,160367070,160372846,+
ENSG00000188373.6,GPR15LG,chr10,84173758,84185294,+
ENSG00000163257.14,DCAF16,chr4,17793445,17810758,-
ENSG00000165215.6,CLDN3,chr7,73768996,73770270,-
ENSG00000144214.12,LYG1,chr2,99284237,99306110,-
ENSG00000116903.7,EXOC8,chr1,231332752,231337852,-
ENSG00000143889.17,HNRNPLL,chr2,38561890,38603586,-
ENSG00000164112.15,SMIM43,chr4,121758532,121766260,-
ENSG00000171611.11,PTCRA,chr6,42915988,42925845,+
ENSG00000142627.15,EPHA2,chr1,16124336,16156141,-
ENSG00000169474.5,SPRR1A,chr1,152984080,152985814,+
ENSG00000180573.11,H2AC6,chr6,26124144,26139116,+
ENSG00000112658.10,SRF,chr6,43170909,43181506,+
ENSG00000117751.20,PPP1R8,chr1,27830762,27851676,+
ENSG00000132031.15,MATN3,chr2,19992051,20012824,-
ENSG00000230358.6,SPDYE21,chr7,67276940,67289005,+
ENSG00000181788.6,SIAH2,chr3,150741124,150763496,-
ENSG00000148019.16,CEP78,chr9,78236036,78279690,+
ENSG00000185745.11,IFIT1,chr10,89392545,89406487,+
ENSG00000114125.15,RNF7,chr3,141738188,141747611,+
ENSG00000135912.13,TTLL4,chr2,218710772,218759724,+
ENSG00000163728.13,TTC14,chr3,180602077,180618342,+
ENSG00000113838.15,TBCCD1,chr3,186546023,186570543,-
ENSG00000169919.19,GUSB,chr7,65960676,65982704,-
ENSG00000132305.24,IMMT,chr2,86142797,86195631,-
ENSG00000130711.5,PRDM12,chr9,130664593,130682986,+
ENSG00000273983.2,H3C8,chr6,26270917,26271413,-
ENSG00000121552.5,CSTA,chr3,122325237,122359856,+
ENSG00000198498.12,TMA16,chr4,163494441,163527120,+
ENSG00000085274.18,MYNN,chr3,169773376,169790449,+
ENSG00000172724.13,CCL19,chr9,34689561,34691355,-
ENSG00000182308.7,DCAF4L1,chr4,41981755,41986465,+
ENSG00000115548.19,KDM3A,chr2,86440646,86492716,+
ENSG00000173110.8,HSPA6,chr1,161524539,161526894,+
ENSG00000256671.8,LIMS4,chr2,110445882,110473075,-
ENSG00000115084.17,SLC35F5,chr2,113705010,113756700,-
ENSG00000145248.8,SLC10A4,chr4,48483130,48489526,+
ENSG00000170917.15,NUDT6,chr4,122886564,122922968,-
ENSG00000187553.10,CYP26C1,chr10,93060797,93069540,+
ENSG00000163734.4,CXCL3,chr4,74036588,74038807,-
ENSG00000114942.17,EEF1B2,chr2,206159574,206164806,+
ENSG00000073067.15,CYP2W1,chr7,983175,989640,+
ENSG00000159348.15,CYB5R1,chr1,202961117,202967287,-
ENSG00000096092.8,TMEM14A,chr6,52671071,52686592,+
ENSG00000187048.16,CYP4A11,chr1,46928861,46941594,-
ENSG00000114646.11,CSPG5,chr3,47562237,47580792,-
ENSG00000117862.16,TXNDC12,chr1,52020129,52056188,-
ENSG00000073737.19,DHRS9,chr2,169064788,169096168,+
ENSG00000049247.15,UTS2,chr1,7843007,7853512,-
ENSG00000187003.7,ACTL7A,chr9,108862265,108863756,+
ENSG00000148136.5,OR13C4,chr9,104526252,104527209,-
ENSG00000138100.16,TRIM54,chr2,27282365,27309400,+
ENSG00000164308.20,ERAP2,chr5,96875978,96919703,+
ENSG00000288678.2,ENSG00000288678,chr1,31919562,31938010,-
ENSG00000148218.18,ALAD,chr9,113386303,113401356,-
ENSG00000146576.15,INTS15,chr7,6589563,6608785,+
ENSG00000198721.15,ECI2,chr6,4115311,4135635,-
ENSG00000127364.4,TAS2R4,chr7,141776673,141781691,+
ENSG00000112116.11,IL17F,chr6,52236680,52245689,-
ENSG00000165028.14,NIPSNAP3B,chr9,104763726,104777764,+
ENSG00000113658.20,SMAD5,chr5,136132827,136188747,+
ENSG00000182333.15,LIPF,chr10,88664440,88678814,+
ENSG00000128519.3,TAS2R16,chr7,122994703,122995700,-
ENSG00000163623.11,NKX6-1,chr4,84491939,84499366,-
ENSG00000096654.18,ZNF184,chr6,27449020,27473141,-
ENSG00000162461.10,SLC25A34,chr1,15736175,15741392,+
ENSG00000164855.18,TMEM184A,chr7,1542234,1560821,-
ENSG00000160055.21,TMEM234,chr1,32214431,32222361,-
ENSG00000120337.10,TNFSF18,chr1,173039201,173050941,-
ENSG00000144028.17,SNRNP200,chr2,96274335,96321271,-
ENSG00000251493.5,FOXD1,chr5,73444826,73448777,-
ENSG00000188167.10,TMPPE,chr3,33083567,33097229,-
ENSG00000173545.7,ZNF622,chr5,16451510,16465811,-
ENSG00000186684.16,CYP27C1,chr2,127183831,127220385,-
ENSG00000116745.8,RPE65,chr1,68428821,68451103,-
ENSG00000160999.13,SH2B2,chr7,102284994,102321712,+
ENSG00000113845.12,TIMMDC1,chr3,119498514,119525090,+
ENSG00000155833.16,CYLC2,chr9,102995310,103018488,+
ENSG00000116771.8,AGMAT,chr1,15571698,15585084,-
ENSG00000254999.6,BRK1,chr3,10115589,10135082,+
ENSG00000248333.11,CDK11B,chr1,1635224,1659267,-
ENSG00000145217.16,SLC26A1,chr4,978991,997659,-
ENSG00000095596.13,CYP26A1,chr10,93073474,93077885,+
ENSG00000181634.9,TNFSF15,chr9,114784651,114806094,-
ENSG00000115361.10,ACADL,chr2,210186999,210225447,-
ENSG00000118496.7,FBXO30,chr6,145793501,145815267,-
ENSG00000138684.9,IL21,chr4,122610107,122621066,-
ENSG00000130427.4,EPO,chr7,100720464,100723700,+
ENSG00000170989.12,S1PR1,chr1,101235365,101243749,+
ENSG00000180398.15,MCFD2,chr2,46895792,46941855,-
ENSG00000125571.12,IL37,chr2,112911159,112918882,+
ENSG00000164924.20,YWHAZ,chr8,100914525,100953397,-
ENSG00000241685.12,ARPC1A,chr7,99325878,99366527,+
ENSG00000160870.16,CYP3A7,chr7,99704104,99735196,-
ENSG00000145309.6,CABS1,chr4,70334980,70337116,+
ENSG00000005981.15,ASB4,chr7,95478443,95540233,+
ENSG00000106178.9,CCL24,chr7,75810824,75823943,-
ENSG00000039600.13,SOX30,chr5,157624797,157671480,-
ENSG00000130764.12,LRRC47,chr1,3778558,3796517,-
ENSG00000152904.13,GGPS1,chr1,235327349,235344544,+
ENSG00000188739.17,RBM34,chr1,235131182,235161627,-
ENSG00000034533.14,ASTE1,chr3,131013064,131027649,-
ENSG00000138435.16,CHRNA1,chr2,174747591,174787935,-
ENSG00000164338.12,UTP15,chr5,73565442,73583380,+
ENSG00000157833.14,GAREM2,chr2,26173070,26196434,+
ENSG00000106605.13,BLVRA,chr7,43758008,43808868,+
ENSG00000136888.10,ATP6V1G1,chr9,114587571,114598915,+
ENSG00000147443.15,DOK2,chr8,21907460,21913960,-
ENSG00000243335.11,KCTD7,chr7,66628864,66649067,+
ENSG00000178381.15,ZFAND2A,chr7,1151902,1175914,-
ENSG00000118785.17,SPP1,chr4,87975666,87983532,+
ENSG00000187616.6,MYMK,chr9,133514585,133528612,-
ENSG00000117036.13,ETV3,chr1,157121190,157138952,-
ENSG00000162595.10,DIRAS3,chr1,68045512,68051717,-
ENSG00000138495.9,COX17,chr3,119654512,119677621,-
ENSG00000156486.9,KCNS2,chr8,98426869,98433657,+
ENSG00000189007.18,ADAT2,chr6,143422831,143450747,-
ENSG00000003509.18,NDUFAF7,chr2,37231627,37271420,+
ENSG00000205482.13,SPDYE18,chr7,77050390,77063938,-
ENSG00000196812.8,ZSCAN16,chr6,28107680,28131659,+
ENSG00000256162.3,SMLR1,chr6,130827405,130848147,+
ENSG00000188747.11,NOXA1,chr9,137422751,137434451,+
ENSG00000187801.17,ZFP69B,chr1,40450052,40464142,+
ENSG00000185220.14,PGBD2,chr1,248896646,248929070,+
ENSG00000155016.20,CYP2U1,chr4,107931323,107953465,+
ENSG00000132879.16,FBXO44,chr1,11650617,11663327,+
ENSG00000007944.17,MYLIP,chr6,16129062,16151367,+
ENSG00000168427.11,KLHL30,chr2,238138648,238152947,+
ENSG00000214513.5,NOTO,chr2,73202569,73212513,+
ENSG00000167094.18,TTC16,chr9,127716073,127731590,+
ENSG00000013375.19,PGM3,chr6,83147323,83194005,-
ENSG00000115009.14,CCL20,chr2,227805738,227817564,+
ENSG00000135226.18,UGT2B28,chr4,69280474,69295050,+
ENSG00000173272.18,MZT2A,chr2,131464899,131493042,-
ENSG00000072182.14,ASIC4,chr2,219514169,219538772,+
ENSG00000163528.15,CHCHD4,chr3,14112076,14124876,-
ENSG00000162981.16,LRATD1,chr2,14632678,14650815,+
ENSG00000178966.18,RMI1,chr9,83980354,84004078,+
ENSG00000196670.15,ZFP62,chr5,180843576,180861285,-
ENSG00000285480.3,H2BK1,chr7,151207415,151210488,-
ENSG00000253250.5,C8orf88,chr8,90958083,90985580,-
ENSG00000186510.14,CLCNKA,chr1,16018145,16034109,+
ENSG00000115524.19,SF3B1,chr2,197388514,197435079,-
ENSG00000225697.15,SLC26A6,chr3,48625717,48635510,-
ENSG00000186283.16,TOR3A,chr1,179081853,179098028,+
ENSG00000087269.18,NOP14,chr4,2937924,2963502,-
ENSG00000198042.13,MAK16,chr8,33484695,33501282,+
ENSG00000163026.13,WDCP,chr2,24029346,24049575,-
ENSG00000162702.10,ZNF281,chr1,200400936,200410063,-
ENSG00000167112.12,TRUB2,chr9,128305158,128322741,-
ENSG00000068697.9,LAPTM4A,chr2,20032647,20052054,-
ENSG00000137080.4,IFNA21,chr9,21165636,21166660,-
ENSG00000153975.12,ZUP1,chr6,116635615,116668816,-
ENSG00000088543.17,C3orf18,chr3,50556408,50573568,-
ENSG00000180834.10,MAP6D1,chr3,183815880,183825612,-
ENSG00000145476.18,CYP4V2,chr4,186191257,186215245,+
ENSG00000164291.19,ARSK,chr5,95555080,95607966,+
ENSG00000160883.13,HK3,chr5,176880819,176899437,-
ENSG00000180938.8,ZNF572,chr8,124973264,124992210,+
ENSG00000124802.14,EEF1E1,chr6,8073258,8102625,-
ENSG00000163389.14,POGLUT1,chr3,119468790,119494708,+
ENSG00000234284.9,ZNF879,chr5,179023796,179036933,+
ENSG00000182223.7,ZAR1,chr4,48490251,48494389,+
ENSG00000029363.19,BCLAF1,chr6,136256626,136289852,-
ENSG00000114859.18,CLCN2,chr3,184346184,184363274,-
ENSG00000001631.19,KRIT1,chr7,92197497,92246166,-
ENSG00000119383.23,PTPA,chr9,129110549,129148946,+
ENSG00000283189.2,ENSG00000283189,chr3,49416776,49429314,-
ENSG00000176058.15,TPRN,chr9,137191616,137204193,-
ENSG00000158234.15,FAIM,chr3,138608549,138633643,+
ENSG00000154007.8,ASB17,chr1,75918872,75932409,-
ENSG00000128040.14,SPINK2,chr4,56809856,56821869,-
ENSG00000228716.9,DHFR,chr5,80626225,80655002,-
ENSG00000160446.21,ZDHHC12,chr9,128720861,128724146,-
ENSG00000056736.12,IL17RB,chr3,53845672,53873463,+
ENSG00000136866.16,ZFP37,chr9,113038376,113056802,-
ENSG00000254726.3,MEX3A,chr1,156072012,156082465,-
ENSG00000188133.8,TMEM215,chr9,32783534,32789201,+
ENSG00000168509.22,HJV,chr1,146017467,146036746,-
ENSG00000156502.16,SUPV3L1,chr10,69180233,69209108,+
ENSG00000163263.8,CFAP141,chr1,154199084,154206352,-
ENSG00000137204.17,SLC22A7,chr6,43295693,43305543,+
ENSG00000158864.15,NDUFS2,chr1,161197103,161214723,+
ENSG00000117133.13,RPF1,chr1,84479244,84499677,+
ENSG00000181577.17,LINC03040,chr6,44000579,44007830,+
ENSG00000143127.15,ITGA10,chr1,145891205,145910111,-
ENSG00000114030.15,KPNA1,chr3,122421901,122514955,-
ENSG00000143185.5,XCL2,chr1,168540764,168544113,-
ENSG00000258223.7,PRSS58,chr7,142252140,142258062,-
ENSG00000143321.19,HDGF,chr1,156742108,156766925,-
ENSG00000138271.6,GPR87,chr3,151294085,151316820,-
ENSG00000117632.25,STMN1,chr1,25884180,25908470,-
ENSG00000160688.21,FLAD1,chr1,154983310,154993111,+
ENSG00000133048.15,CHI3L1,chr1,203176895,203186800,-
ENSG00000138386.19,NAB1,chr2,190646745,190695528,+
ENSG00000181092.12,ADIPOQ,chr3,186842673,186858463,+
ENSG00000248109.3,MARCOL,chr5,148221649,148243580,+
ENSG00000109163.8,GNRHR,chr4,67737117,67754403,-
ENSG00000144524.20,COPS7B,chr2,231781659,231809254,+
ENSG00000132406.14,TMEM128,chr4,4235540,4248372,-
ENSG00000121769.10,FABP3,chr1,31359582,31376850,-
ENSG00000106144.22,CASP2,chr7,143288214,143307696,+
ENSG00000240230.7,COX19,chr7,964851,975549,-
ENSG00000071575.13,TRIB2,chr2,12716909,12742734,+
ENSG00000223569.8,USP17L15,chr4,9234384,9236046,+
ENSG00000162399.10,BSND,chr1,54998905,55017172,+
ENSG00000131019.13,ULBP3,chr6,150057437,150069191,-
ENSG00000157020.20,SEC13,chr3,10293130,10321207,-
ENSG00000196550.13,FAM72A,chr1,206186178,206204414,-
ENSG00000001561.9,ENPP4,chr6,46129958,46152554,+
ENSG00000221970.4,OR2A1,chr7,144312418,144322737,+
ENSG00000163510.16,CWC22,chr2,179944028,180007332,-
ENSG00000132680.13,KHDC4,chr1,155913042,155934416,-
ENSG00000143149.15,ALDH9A1,chr1,165662215,165698599,-
ENSG00000165233.20,CARD19,chr9,93096152,93113284,+
ENSG00000118816.14,CCNI,chr4,77047154,77076319,-
ENSG00000116977.21,LGALS8,chr1,236517999,236552981,+
ENSG00000181449.4,SOX2,chr3,181711924,181714436,+
ENSG00000162878.15,PKDCC,chr2,42048013,42058525,+
ENSG00000277075.4,H2AC8,chr6,26216920,26218515,+
ENSG00000116212.18,LRRC42,chr1,53946044,53968168,+
ENSG00000163083.7,INHBB,chr2,120344813,120351803,+
ENSG00000120253.16,NUP43,chr6,149723372,149750286,-
ENSG00000112273.7,HDGFL1,chr6,22569565,22571666,+
ENSG00000218305.5,CDC14C,chr7,48924546,48927454,+
ENSG00000198128.4,OR2L3,chr1,248046835,248063407,+
ENSG00000213759.10,UGT2B11,chr4,69199950,69214748,-
ENSG00000171161.15,ZNF672,chr1,248838209,248849520,+
ENSG00000212807.3,OR2A42,chr7,144228243,144239605,-
ENSG00000117226.15,GBP3,chr1,89006665,89022894,-
ENSG00000134193.17,REG4,chr1,119794016,119811580,-
ENSG00000143412.12,ANXA9,chr1,150981320,150996077,+
ENSG00000182793.12,GSTA5,chr6,52831654,52840843,-
ENSG00000106733.23,NMRK1,chr9,75060569,75088831,-
ENSG00000165156.17,ZHX1,chr8,123246668,123275541,-
ENSG00000178562.20,CD28,chr2,203706516,203739756,+
ENSG00000171148.16,TADA3,chr3,9779963,9793011,-
ENSG00000159069.16,FBXW5,chr9,136938430,136950122,-
ENSG00000160972.12,PPP1R16A,chr8,144475988,144502126,+
ENSG00000129103.21,SUMF2,chr7,56064001,56087955,+
ENSG00000225921.9,NOL7,chr6,13615307,13633912,+
ENSG00000113302.7,IL12B,chr5,159314779,159330863,-
ENSG00000143374.20,TARS2,chr1,150487324,150507614,+
ENSG00000174720.20,LARP7,chr4,112636989,112657861,+
ENSG00000143811.22,PYCR2,chr1,225914981,225924340,-
ENSG00000152592.16,DMP1,chr4,87650277,87664361,+
ENSG00000143815.17,LBR,chr1,225400899,225428925,-
ENSG00000171564.14,FGB,chr4,154562951,154572807,+
ENSG00000120159.15,CAAP1,chr9,26837784,26892824,-
ENSG00000086232.15,EIF2AK1,chr7,6022246,6059240,-
ENSG00000142677.6,IL22RA1,chr1,24119768,24143301,-
ENSG00000105880.8,DLX5,chr7,97020104,97024950,-
ENSG00000270882.3,H4C14,chr1,149832656,149839767,+
ENSG00000109736.17,SLC75A1,chr4,2929916,2935462,-
ENSG00000168884.17,TNIP2,chr4,2741647,2756406,-
ENSG00000119403.17,PHF19,chr9,120854421,120894903,-
ENSG00000169740.16,ZNF32,chr10,43643858,43649367,-
ENSG00000168334.11,XIRP1,chr3,39183209,39192660,-
ENSG00000250745.3,USP17L20,chr4,9258123,9259716,+
ENSG00000135002.13,RFK,chr9,76385516,76394536,-
ENSG00000143387.16,CTSK,chr1,150794879,150809577,-
ENSG00000175206.13,NPPA,chr1,11845700,11848345,-
ENSG00000118518.19,RNF146,chr6,127266581,127290408,+
ENSG00000198754.5,OXCT2,chr1,39769522,39771348,-
ENSG00000153037.17,SRP19,chr5,112861187,112898371,+
ENSG00000172046.22,USP19,chr3,49105757,49120940,-
ENSG00000116954.10,RRAGC,chr1,38838197,38859772,-
ENSG00000273313.1,RBAKDN,chr7,5072124,5073223,+
ENSG00000136999.7,CCN3,chr8,119416367,119424453,+
ENSG00000122481.19,RWDD3,chr1,95234066,95247691,+
ENSG00000174567.10,GOLT1A,chr1,204198156,204214121,-
ENSG00000151689.15,INPP1,chr2,190334672,190371665,+
ENSG00000287839.3,ENSG00000287839,chr1,155626754,155648640,-
ENSG00000160783.21,PMF1,chr1,156212988,156240585,+
ENSG00000023330.17,ALAS1,chr3,52198084,52214620,+
ENSG00000138083.6,SIX3,chr2,44941695,44946071,+
ENSG00000146757.15,ZNF92,chr7,65373798,65401136,+
ENSG00000158874.14,APOA2,chr1,161222289,161227266,-
ENSG00000272398.7,CD24,chr6,106969830,106975802,-
ENSG00000244187.10,TMEM141,chr9,136791302,136793317,+
ENSG00000163931.19,TKT,chr3,53223039,53256055,-
ENSG00000136937.15,NCBP1,chr9,97633401,97676992,+
ENSG00000134375.13,TIMM17A,chr1,201955475,201970780,+
ENSG00000214415.4,GNAT3,chr7,80458634,80512064,-
ENSG00000205089.10,CCNI2,chr5,132747318,132765178,+
ENSG00000170162.16,VGLL2,chr6,117265557,117276512,+
ENSG00000160785.16,SLC25A44,chr1,156193931,156212796,+
ENSG00000095321.20,CRAT,chr9,129092812,129111313,-
ENSG00000163346.19,PBXIP1,chr1,154944058,154956451,-
ENSG00000247596.12,TWF2,chr3,52228611,52246788,-
ENSG00000162460.9,TMEM82,chr1,15742487,15747982,+
ENSG00000115457.12,IGFBP2,chr2,216632827,216664454,+
ENSG00000176209.14,SMIM19,chr8,42541131,42555195,+
ENSG00000115514.14,TXNDC9,chr2,99306475,99340702,-
ENSG00000135521.11,LTV1,chr6,143843301,143864329,+
ENSG00000138075.16,ABCG5,chr2,43806212,43838865,-
ENSG00000171199.11,OPRPN,chr4,70397930,70410195,+
ENSG00000232434.4,AJM1,chr9,136842477,136848801,+
ENSG00000134077.18,THUMPD3,chr3,9362966,9389323,+
ENSG00000124574.18,ABCC10,chr6,43427365,43451783,+
ENSG00000275074.4,NUDT18,chr8,22101007,22109444,-
ENSG00000160345.15,PIERCE1,chr9,135494520,135501756,-
ENSG00000116661.13,FBXO2,chr1,11637017,11655785,-
ENSG00000168491.11,CCDC110,chr4,185445181,185471752,-
ENSG00000173846.16,PLK3,chr1,44799914,44805995,+
ENSG00000145723.19,GIN1,chr5,103085999,103120226,-
ENSG00000147416.14,ATP6V1B2,chr8,20197322,20233400,+
ENSG00000159921.22,GNE,chr9,36214440,36277042,-
ENSG00000162694.16,EXTL2,chr1,100871370,100896000,-
ENSG00000137221.16,TJAP1,chr6,43477522,43506562,+
ENSG00000169248.14,CXCL11,chr4,76033681,76050206,-
ENSG00000121897.17,LIAS,chr4,39459003,39485109,+
ENSG00000152591.15,DSPP,chr4,87608528,87616873,+
ENSG00000198856.15,OSTC,chr4,108650576,108668418,+
ENSG00000186687.18,LYRM7,chr5,131170844,131205428,+
ENSG00000128610.14,FEZF1,chr7,122301302,122310735,-
ENSG00000273514.2,FOXD4L6,chr9,41126434,41128681,-
ENSG00000116922.17,AIRIM,chr1,37681569,37692296,-
ENSG00000094880.13,CDC23,chr5,138180662,138213346,-
ENSG00000145494.14,NDUFS6,chr5,1801362,1816051,+
ENSG00000136950.15,ARPC5L,chr9,124862108,124877750,+
ENSG00000144747.19,TMF1,chr3,69019826,69052382,-
ENSG00000164746.16,C7orf57,chr7,48035500,48061304,+
ENSG00000173557.16,CIMIP2C,chr2,26562541,26581178,+
ENSG00000280094.3,OR1B1,chr9,122628124,122657627,-
ENSG00000142634.15,EFHD2,chr1,15409571,15430343,+
ENSG00000248767.2,FOXL3,chr7,290169,294422,+
ENSG00000189367.17,KIAA0408,chr6,127438405,127459433,-
ENSG00000124587.16,PEX6,chr6,42959716,42979249,-
ENSG00000169255.17,B3GALNT1,chr3,161083564,161105445,-
ENSG00000197008.11,ZNF138,chr7,64794373,64834306,+
ENSG00000184330.12,S100A7A,chr1,153416519,153423222,+
ENSG00000162520.17,SYNC,chr1,32679411,32703596,-
ENSG00000272031.4,ANKRD34A,chr1,145959440,145964575,-
ENSG00000198483.15,ANKRD35,chr1,145865389,145886088,-
ENSG00000226650.6,KIF4B,chr5,155013754,155018141,+
ENSG00000096006.13,CRISP3,chr6,49727375,49744445,-
ENSG00000186141.12,POLR3C,chr1,145823775,145844721,+
ENSG00000116157.7,GPX7,chr1,52602279,52609143,+
ENSG00000163875.18,MEAF6,chr1,37489992,37515100,-
ENSG00000144355.16,DLX1,chr2,172084468,172089677,+
ENSG00000133574.12,GIMAP4,chr7,150567241,150574512,+
ENSG00000146013.14,GFRA3,chr5,138252379,138274621,-
ENSG00000197532.3,OR6Y1,chr1,158544549,158554405,-
ENSG00000119900.10,OGFRL1,chr6,71288425,71309059,+
ENSG00000145425.12,RPS3A,chr4,151099563,151104652,+
ENSG00000164305.22,CASP3,chr4,184627694,184650418,-
ENSG00000160838.16,LRRC71,chr1,156920630,156934915,+
ENSG00000162881.7,OXER1,chr2,42762498,42764135,-
ENSG00000115602.19,IL1RL1,chr2,102311501,102355365,+
ENSG00000169905.15,TOR1AIP2,chr1,179839966,179883034,-
ENSG00000188938.18,FAM120AOS,chr9,93431440,93453600,-
ENSG00000171557.19,FGG,chr4,154604057,154612967,-
ENSG00000178338.12,ZNF354B,chr5,178859924,178889464,+
ENSG00000158481.14,CD1C,chr1,158289768,158294774,+
ENSG00000243910.9,TUBA4B,chr2,219253242,219272197,+
ENSG00000132846.8,ZBED3,chr5,77072071,77087361,-
ENSG00000182551.16,ADI1,chr2,3496379,3519584,-
ENSG00000198841.4,KTI12,chr1,52032102,52033810,-
ENSG00000162998.7,FRZB,chr2,182833274,182868438,-
ENSG00000117525.16,F3,chr1,94528262,94541851,-
ENSG00000075790.14,BCAP29,chr7,107579956,107633139,+
ENSG00000119820.13,YIPF4,chr2,32277867,32320896,+
ENSG00000109576.16,AADAT,chr4,170059662,170091699,-
ENSG00000147853.19,AK3,chr9,4709394,4742043,-
ENSG00000147852.19,VLDLR,chr9,2621181,2660056,+
ENSG00000179085.10,DPM3,chr1,155138456,155140595,-
ENSG00000147471.14,PLPBP,chr8,37762579,37782218,+
ENSG00000270757.1,HSPE1-MOB4,chr2,197500412,197550726,+
ENSG00000116030.19,SUMO1,chr2,202206170,202238604,-
ENSG00000172115.11,CYCS,chr7,25080178,25125367,-
ENSG00000177352.12,CCDC71,chr3,49161062,49166357,-
ENSG00000138398.19,PPIG,chr2,169584336,169642124,+
ENSG00000172432.21,GTPBP2,chr6,43605315,43629291,-
ENSG00000167130.20,DOLPP1,chr9,129081096,129091161,+
ENSG00000124602.11,UNC5CL,chr6,41026894,41039221,-
ENSG00000132906.20,CASP9,chr1,15489723,15526534,-
ENSG00000159588.17,CCDC17,chr1,45620043,45624062,-
ENSG00000282804.1,ENSG00000282804,chr6,24797372,24809798,-
ENSG00000237524.12,TEX51,chr2,126898863,126902097,+
ENSG00000204518.3,AADACL4,chr1,12644084,12667076,+
ENSG00000169679.17,BUB1,chr2,110635467,110678098,-
ENSG00000241258.10,CRCP,chr7,66114603,66154568,+
ENSG00000184486.10,POU3F2,chr6,98834573,98839458,+
ENSG00000157653.14,C9orf43,chr9,113410053,113429690,+
ENSG00000080819.11,CPOX,chr3,98579437,98593712,-
ENSG00000184160.8,ADRA2C,chr4,3766347,3768526,+
ENSG00000143498.20,TAF1A,chr1,222557900,222590162,-
ENSG00000134086.12,VHL,chr3,10141763,10153676,+
ENSG00000113812.16,ACTR8,chr3,53863037,53882202,-
ENSG00000185946.18,RNPC3,chr1,103525671,103555239,+
ENSG00000169860.7,P2RY1,chr3,152835130,152841439,+
ENSG00000249581.2,CLRN2,chr4,17515164,17527104,+
ENSG00000091483.10,FH,chr1,241497097,241519799,-
ENSG00000135838.16,NPL,chr1,182789262,182831017,+
ENSG00000288658.2,RNF228,chr2,222314147,222320155,-
ENSG00000163017.16,ACTG2,chr2,73892231,73919865,+
ENSG00000147535.19,PLPP5,chr8,38263094,38269519,-
ENSG00000084073.12,ZMPSTE24,chr1,40258040,40294199,+
ENSG00000164778.5,EN2,chr7,155457554,155464831,+
ENSG00000198492.18,YTHDF2,chr1,28736607,28770214,+
ENSG00000158517.18,NCF1,chr7,74773974,74790135,+
ENSG00000172239.16,PAIP1,chr5,43526266,43557758,-
ENSG00000189376.14,C8orf76,chr8,123218273,123241412,-
ENSG00000120948.21,TARDBP,chr1,11012343,11037991,+
ENSG00000124713.8,GNMT,chr6,42960267,42970699,+
ENSG00000186973.13,CFAP144,chr1,43145152,43156396,+
ENSG00000164220.8,F2RL2,chr5,76615422,76623425,-
ENSG00000168453.18,HR,chr8,22114041,22133393,-
ENSG00000283428.2,CCDC195,chr2,224703763,224742270,-
ENSG00000060762.22,MPC1,chr6,166364915,166383002,-
ENSG00000001167.17,NFYA,chr6,41072039,41103063,+
ENSG00000144224.19,UBXN4,chr2,135741625,135785063,+
ENSG00000172482.7,AGXT,chr2,240868542,240881531,+
ENSG00000205116.4,TMEM278,chr1,1425870,1430255,+
ENSG00000137055.17,PLAA,chr9,26903358,26947495,-
ENSG00000147604.16,RPL7,chr8,73276477,73295789,-
ENSG00000167118.13,URM1,chr9,128371340,128392017,+
ENSG00000144744.20,UBA3,chr3,69053971,69080408,-
ENSG00000158402.23,CDC25C,chr5,138285250,138338355,-
ENSG00000143867.9,OSR1,chr2,19351484,19359486,-
ENSG00000106538.12,RARRES2,chr7,150338313,150342144,-
ENSG00000244115.1,DNAJC25-GNG10,chr9,111631385,111670229,+
ENSG00000179930.6,ZNF648,chr1,182054569,182061712,-
ENSG00000081051.9,AFP,chr4,73431137,73456174,+
ENSG00000164823.13,OSGIN2,chr8,89901848,89927888,+
ENSG00000014123.12,UFL1,chr6,96521594,96555943,+
ENSG00000185873.8,TMPRSS11B,chr4,68226652,68245694,-
ENSG00000180543.5,TSPYL5,chr8,97273487,97277928,-
ENSG00000258864.1,ENSG00000258864,chr5,112827212,112867582,+
ENSG00000272896.1,ENSG00000272896,chr9,136791378,136800595,+
ENSG00000142961.18,MOB3C,chr1,46607706,46616889,-
ENSG00000116031.10,CD207,chr2,70829999,70835822,-
ENSG00000171501.11,OR1N2,chr9,122553111,122554214,+
ENSG00000127995.19,CASD1,chr7,94509218,94576851,+
ENSG00000214655.12,ZSWIM8,chr10,73785548,73801797,+
ENSG00000196800.7,SPINK14,chr5,148168545,148175619,+
ENSG00000275572.2,GRIFIN,chr7,2474727,2476894,-
ENSG00000122873.14,CISD1,chr10,58269112,58291167,+
ENSG00000274443.5,C8orf89,chr8,73241330,73259530,-
ENSG00000163406.13,SLC15A2,chr3,121894354,121944188,+
ENSG00000143013.15,LMO4,chr1,87328427,87348923,+
ENSG00000079785.18,DDX1,chr2,15591177,15634346,+
ENSG00000106003.14,LFNG,chr7,2512528,2529177,+
ENSG00000243709.3,LEFTY1,chr1,225886278,225911382,-
ENSG00000150681.11,RGS18,chr1,192158343,192187172,+
ENSG00000171806.14,METTL18,chr1,169791740,169794991,-
ENSG00000128590.7,DNAJB9,chr7,108569779,108574850,+
ENSG00000265354.6,TIMM23,chr10,45972478,46006801,+
