gene_id,Gene,chr,tss
ENSG00000009950.18,MLXIPL,chr7,73624574
ENSG00000109501.17,WFS1,chr4,6269831
ENSG00000112234.11,FBXL4,chr6,98948005
ENSG00000186603.7,HPDL,chr1,45326894
ENSG00000126062.6,TMEM115,chr3,50359565
ENSG00000196747.5,H2AC13,chr6,27808172
ENSG00000162819.14,BROX,chr1,222711479
ENSG00000187801.17,ZFP69B,chr1,40450052
ENSG00000198498.12,TMA16,chr4,163494441
ENSG00000128590.7,DNAJB9,chr7,108569779
ENSG00000156928.7,MALSU1,chr7,23298738
ENSG00000116039.15,ATP6V1B1,chr2,70935770
ENSG00000127993.17,RBM48,chr7,92528769
ENSG00000204634.15,TBC1D8,chr2,101252865
ENSG00000185614.9,INKA1,chr3,49803227
ENSG00000122592.9,HOXA7,chr7,27157935
ENSG00000038274.20,MAT2B,chr5,163503108
ENSG00000180353.13,HCLS1,chr3,121660926
ENSG00000174839.15,DENND6A,chr3,57693126
ENSG00000186827.13,TNFRSF4,chr1,1214152
ENSG00000038210.16,PI4K2B,chr4,25160662
ENSG00000119041.13,GTF3C3,chr2,196799742
ENSG00000135241.19,PNPLA8,chr7,108569749
ENSG00000177683.15,THAP5,chr7,108569749
ENSG00000138439.13,FAM117B,chr2,202634968
ENSG00000144134.21,RABL2A,chr2,113627214
ENSG00000137976.9,DNASE2B,chr1,84398483
ENSG00000239474.9,KLHL41,chr2,169509683
ENSG00000170271.13,FAXDC2,chr5,154859251
ENSG00000182134.19,TDRKH,chr1,151791415
ENSG00000167136.9,ENDOG,chr9,128818450
ENSG00000135069.16,PSAT1,chr9,78297093
ENSG00000114030.15,KPNA1,chr3,122514954
ENSG00000214595.14,EML6,chr2,54723498
ENSG00000132846.8,ZBED3,chr5,77087360
ENSG00000047410.15,TPR,chr1,186375692
ENSG00000114796.18,KLHL24,chr3,183635601
ENSG00000189077.13,TMEM120A,chr7,75994668
ENSG00000160539.8,PLPP7,chr9,131289458
ENSG00000134183.15,GNAT2,chr1,109619928
ENSG00000116035.5,VAX2,chr2,70900487
ENSG00000165886.7,UBTD1,chr10,97498851
ENSG00000081791.11,DELE1,chr5,141923799
ENSG00000084733.13,RAB10,chr2,26033480
ENSG00000186143.11,PRR30,chr2,27139409
ENSG00000163793.14,DNAJC5G,chr2,27275429
ENSG00000135250.19,SRPK2,chr7,105399307
ENSG00000164611.15,PTTG1,chr5,160421800
ENSG00000117036.13,ETV3,chr1,157138951
ENSG00000010270.16,STARD3NL,chr7,38178216
ENSG00000167114.15,SLC27A4,chr9,128340474
ENSG00000158435.10,CNOT11,chr2,101252805
ENSG00000104299.17,INTS9,chr8,28890270
ENSG00000157216.19,SSBP3,chr1,54413478
ENSG00000152457.21,DCLRE1C,chr10,14954431
ENSG00000075340.25,ADD2,chr2,70768498
ENSG00000147421.20,HMBOX1,chr8,28890291
ENSG00000120217.15,CD274,chr9,5450502
ENSG00000143198.15,MGST3,chr1,165630846
ENSG00000227345.11,PARG,chr10,49970202
ENSG00000020129.18,NCDN,chr1,35557441
ENSG00000278588.2,H2BC10,chr6,26272930
ENSG00000178057.17,NDUFAF3,chr3,49020458
ENSG00000115183.17,TANC1,chr2,158968502
ENSG00000144120.15,TMEM177,chr2,119679136
ENSG00000147905.20,ZCCHC7,chr9,37118630
ENSG00000226124.12,FTCDNL1,chr2,199851213
ENSG00000163939.21,PBRM1,chr3,52685978
ENSG00000163013.13,FBXO41,chr2,73284477
ENSG00000171503.15,ETFDH,chr4,158671967
ENSG00000137547.11,MRPL15,chr8,54135182
ENSG00000166448.17,TMEM130,chr7,98870770
ENSG00000112651.14,MRPL2,chr6,43059463
ENSG00000131495.10,NDUFA2,chr5,140647822
ENSG00000088205.15,DDX18,chr2,117814655
ENSG00000289490.1,ENSG00000289490,chr2,202377111
ENSG00000133706.22,LARS1,chr5,146182695
ENSG00000143933.22,CALM2,chr2,47176920
ENSG00000157954.17,WIPI2,chr7,5190181
ENSG00000173641.20,HSPB7,chr1,16020596
ENSG00000082512.17,TRAF5,chr1,211326324
ENSG00000134748.15,PRPF38A,chr1,52404059
ENSG00000104765.18,BNIP3L,chr8,26383030
ENSG00000178467.20,P4HTM,chr3,48989857
ENSG00000105854.15,PON2,chr7,95435392
ENSG00000132423.14,COQ3,chr6,99394210
ENSG00000131791.10,PRKAB2,chr1,147173715
ENSG00000165006.16,UBAP1,chr9,34179004
ENSG00000205307.13,SAP25,chr7,100573915
ENSG00000155875.16,SAXO1,chr9,19049357
ENSG00000293268.2,ENSG00000293268,chr3,101686826
ENSG00000113721.16,PDGFRB,chr5,150186362
ENSG00000124702.21,KLHDC3,chr6,43014102
ENSG00000144366.19,GULP1,chr2,188291104
ENSG00000145916.21,RMND5B,chr5,178129067
ENSG00000196449.6,YRDC,chr1,37808215
ENSG00000015676.20,NUDCD3,chr7,44490918
ENSG00000114391.16,RPL24,chr3,101686824
ENSG00000143158.13,MPC2,chr1,167937514
ENSG00000204947.11,ZNF425,chr7,149126347
ENSG00000134851.15,TMEM165,chr4,55395623
ENSG00000118257.18,NRP2,chr2,205681989
ENSG00000160691.21,SHC1,chr1,154974451
ENSG00000134255.18,CEPT1,chr1,111139417
ENSG00000162961.16,DPY30,chr2,32039831
ENSG00000132406.14,TMEM128,chr4,4248371
ENSG00000096968.16,JAK2,chr9,4984389
ENSG00000162999.14,DUSP19,chr2,183078558
ENSG00000082213.20,C5orf22,chr5,31532277
ENSG00000086289.14,EPDR1,chr7,37920602
ENSG00000113525.12,IL5,chr5,132556837
ENSG00000135318.14,NT5E,chr6,85449583
ENSG00000143889.17,HNRNPLL,chr2,38603585
ENSG00000113810.18,SMC4,chr3,160399273
ENSG00000187288.14,CIDEC,chr3,9891007
ENSG00000138459.11,SLC35A5,chr3,112561268
ENSG00000283782.2,ENSG00000283782,chr5,132410831
ENSG00000079156.19,OSBPL6,chr2,178193710
ENSG00000132680.13,KHDC4,chr1,155934415
ENSG00000165264.13,NDUFB6,chr9,32573188
ENSG00000109618.15,SEPSECS,chr4,25160549
ENSG00000108176.17,DNAJC12,chr10,67850194
ENSG00000168476.14,REEP4,chr8,22141950
ENSG00000167113.13,COQ4,chr9,128322482
ENSG00000173085.16,COQ2,chr4,83285140
ENSG00000115325.16,DOK1,chr2,74548874
ENSG00000183513.11,COA5,chr2,98608541
ENSG00000181555.24,SETD2,chr3,47164147
ENSG00000132485.16,ZRANB2,chr1,71081288
ENSG00000173726.13,TOMM20,chr1,235128961
ENSG00000018280.20,SLC11A1,chr2,218382005
ENSG00000197093.13,GAL3ST4,chr7,100168952
ENSG00000009413.18,REV3L,chr6,111483728
ENSG00000082684.18,SEMA5B,chr3,123028604
ENSG00000151718.18,WWC2,chr4,183099119
ENSG00000155428.13,TRIM74,chr7,72969465
ENSG00000197024.11,ZNF398,chr7,149126415
ENSG00000116675.16,DNAJC6,chr1,65248218
ENSG00000118200.18,CAMSAP2,chr1,200738884
ENSG00000143001.8,TMEM61,chr1,54886832
ENSG00000051596.12,THOC3,chr5,176034679
ENSG00000145220.16,LYAR,chr4,4290195
ENSG00000206527.12,HACD2,chr3,123585192
ENSG00000105983.25,LMBR1,chr7,156893224
ENSG00000146414.19,SHPRH,chr6,145964448
ENSG00000180354.18,MTURN,chr7,30134727
ENSG00000143434.19,SEMA6C,chr1,151147812
ENSG00000198700.12,IPO9,chr1,201829103
ENSG00000158874.14,APOA2,chr1,161227265
ENSG00000134077.18,THUMPD3,chr3,9362966
ENSG00000123485.13,HJURP,chr2,233854671
ENSG00000174827.16,PDZK1,chr1,145721614
ENSG00000109606.15,DHX15,chr4,24584607
ENSG00000124789.14,NUP153,chr6,17706941
ENSG00000186352.10,ANKRD37,chr4,185395963
ENSG00000156162.18,DPY19L4,chr8,94719676
ENSG00000115421.15,PAPOLG,chr2,60756231
ENSG00000206561.16,COLQ,chr3,15521927
ENSG00000021355.15,SERPINB1,chr6,2842034
ENSG00000137207.14,YIPF3,chr6,43516984
ENSG00000144381.20,HSPD1,chr2,197516736
ENSG00000107341.7,UBE2R2,chr9,33817159
ENSG00000156875.16,SLC71A1,chr1,100038075
ENSG00000117505.15,DR1,chr1,93345877
ENSG00000117614.12,SYF2,chr1,25232508
ENSG00000163697.20,APBB2,chr4,41216713
ENSG00000075420.15,FNDC3B,chr3,172039546
ENSG00000144677.17,CTDSPL,chr3,37861831
ENSG00000162385.13,MAGOH,chr1,53238625
ENSG00000188976.13,NOC2L,chr1,960713
ENSG00000165609.16,NUDT5,chr10,12196154
ENSG00000131238.20,PPT1,chr1,40097266
ENSG00000132128.20,LRRC41,chr1,46303629
ENSG00000254999.6,BRK1,chr3,10115589
ENSG00000176732.9,PFN4,chr2,24123733
ENSG00000001167.17,NFYA,chr6,41072039
ENSG00000151779.16,NBAS,chr2,15561339
ENSG00000151690.17,MFSD6,chr2,190407895
ENSG00000118564.17,FBXL5,chr4,15681678
ENSG00000159348.15,CYB5R1,chr1,202967286
ENSG00000009954.12,BAZ1B,chr7,73522292
ENSG00000163235.18,TGFA,chr2,70554192
ENSG00000187800.16,PEAR1,chr1,156893655
ENSG00000142765.20,SYTL1,chr1,27342008
ENSG00000134352.23,IL6ST,chr5,55995021
ENSG00000143742.16,SRP9,chr1,225777698
ENSG00000160993.6,ALKBH4,chr7,102464898
ENSG00000156735.13,BAG4,chr8,38176532
ENSG00000137574.13,TGS1,chr8,55773064
ENSG00000107614.24,TRDMT1,chr10,17202053
ENSG00000185267.12,CDNF,chr10,14838574
ENSG00000187699.12,AKAP19,chr2,189879542
ENSG00000091483.10,FH,chr1,241519798
ENSG00000087085.18,ACHE,chr7,100897021
ENSG00000170448.14,NFXL1,chr4,47914666
ENSG00000163121.12,NEURL3,chr2,96508152
ENSG00000183354.13,BRD10,chr9,6008494
ENSG00000136059.18,VILL,chr3,37987959
ENSG00000082258.15,CCNT2,chr2,134918234
ENSG00000008128.25,CDK11A,chr1,1724570
ENSG00000106392.13,C1GALT1,chr7,7156933
ENSG00000068028.20,RASSF1,chr3,50340979
ENSG00000284762.1,PDE8B,chr5,77086731
ENSG00000254126.9,CD8B2,chr2,106487349
ENSG00000106012.21,IQCE,chr7,2558902
ENSG00000142627.15,EPHA2,chr1,16156140
ENSG00000105821.17,DNAJC2,chr7,103344836
ENSG00000159588.17,CCDC17,chr1,45624061
ENSG00000136279.23,DBNL,chr7,44044627
ENSG00000165716.13,DIPK1B,chr9,136712301
ENSG00000164442.13,CITED2,chr6,139375908
ENSG00000113460.15,BRIX1,chr5,34915272
ENSG00000198912.13,C1orf174,chr1,3900296
ENSG00000127399.16,LRRC61,chr7,150323262
ENSG00000177352.12,CCDC71,chr3,49166356
ENSG00000124562.12,SNRPC,chr6,34757096
ENSG00000196220.18,SRGAP3,chr3,9363052
ENSG00000172939.11,OXSR1,chr3,38165088
ENSG00000160447.9,PKN3,chr9,128702488
ENSG00000054116.14,TRAPPC3,chr1,36156052
ENSG00000164934.17,DCAF13,chr8,103414650
ENSG00000137996.15,RTCA,chr1,100266153
ENSG00000253251.5,SHLD3,chr5,65624732
ENSG00000113597.20,TRAPPC13,chr5,65624732
ENSG00000006747.17,SCIN,chr7,12570576
ENSG00000130347.15,RTN4IP1,chr6,106629502
ENSG00000077800.14,FKBP6,chr7,73328160
ENSG00000278705.4,H4C2,chr6,26027282
ENSG00000116237.18,ICMT,chr1,6235996
ENSG00000105339.13,DENND3,chr8,141117277
ENSG00000114120.16,SLC25A36,chr3,140941796
ENSG00000158050.8,DUSP2,chr2,96145446
ENSG00000274386.6,TMEM269,chr1,42784990
ENSG00000197043.17,ANXA6,chr5,151157978
ENSG00000143164.18,DCAF6,chr1,167935782
ENSG00000157593.21,SLC35B2,chr6,44257889
ENSG00000083123.17,BCKDHB,chr6,80106625
ENSG00000187522.17,HSPA14,chr10,14838163
ENSG00000284024.5,MSANTD7,chr10,14838163
ENSG00000164266.12,SPINK1,chr5,147831678
ENSG00000010165.22,METTL13,chr1,171781419
ENSG00000133627.20,ACTR3B,chr7,152759730
ENSG00000144747.19,TMF1,chr3,69052381
ENSG00000169972.15,PUSL1,chr1,1308546
ENSG00000114270.19,COL7A1,chr3,48595595
ENSG00000165507.11,DEPP1,chr10,44978815
ENSG00000123607.18,TTC21B,chr2,165953850
ENSG00000198492.18,YTHDF2,chr1,28736607
ENSG00000143401.17,ANP32E,chr1,150236201
ENSG00000177674.18,AGTRAP,chr1,11736069
ENSG00000117859.21,OSBPL9,chr1,51577178
ENSG00000135912.13,TTLL4,chr2,218710772
ENSG00000177853.17,ZNF518A,chr10,96129694
ENSG00000124370.13,MCEE,chr2,71130278
ENSG00000205208.7,C4orf46,chr4,158672254
ENSG00000165215.6,CLDN3,chr7,73770269
ENSG00000174606.16,ANGEL2,chr1,213015876
ENSG00000129055.15,ANAPC13,chr3,134486715
ENSG00000169567.15,HINT1,chr5,131224467
ENSG00000179010.18,MRFAP1,chr4,6640090
ENSG00000112237.15,CCNC,chr6,99568824
ENSG00000163466.18,ARPC2,chr2,218216629
ENSG00000186451.4,SPATA12,chr3,57060658
ENSG00000092621.15,PHGDH,chr1,119648410
ENSG00000079785.18,DDX1,chr2,15591177
ENSG00000078369.21,GNB1,chr1,1892291
ENSG00000198624.15,CCDC69,chr5,151224155
ENSG00000087266.20,SH3BP2,chr4,2793014
ENSG00000174038.13,SPATA31G1,chr9,35041094
ENSG00000159399.12,HK2,chr2,74834076
ENSG00000120158.13,RCL1,chr9,4792880
ENSG00000180370.12,PAK2,chr3,196739742
ENSG00000164647.11,STEAP1,chr7,90154179
ENSG00000039319.19,ZFYVE16,chr5,80407148
ENSG00000153234.18,NR4A2,chr2,156342347
ENSG00000164039.17,BDH2,chr4,103099884
ENSG00000249141.1,ENSG00000249141,chr6,166956123
ENSG00000106128.20,GHRHR,chr7,30938668
ENSG00000240184.8,PCDHGC3,chr5,141475928
ENSG00000163794.6,UCN,chr2,27308444
ENSG00000104371.6,DKK4,chr8,42384829
ENSG00000272305.5,ENSG00000272305,chr3,53099452
ENSG00000142687.21,KIAA0319L,chr1,35557949
ENSG00000278224.9,PRICKLE4,chr6,41780738
ENSG00000254122.4,PCDHGB7,chr5,141417641
ENSG00000105778.22,AVL9,chr7,32495425
ENSG00000283149.1,ENSG00000283149,chr3,186581994
ENSG00000069849.13,ATP1B3,chr3,141876110
ENSG00000169756.19,LIMS1,chr2,108533670
ENSG00000261934.4,PCDHGA9,chr5,141402764
ENSG00000174428.21,GTF2IRD2B,chr7,75091566
ENSG00000132773.14,TOE1,chr1,45339937
ENSG00000164532.11,TBX20,chr7,35254099
ENSG00000161036.15,LRWD1,chr7,102464923
ENSG00000135624.19,CCT7,chr2,73233419
ENSG00000163617.13,CCDC191,chr3,114056593
ENSG00000187605.18,TET3,chr2,73984909
ENSG00000135636.18,DYSF,chr2,71453494
ENSG00000104356.13,POP1,chr8,98117285
ENSG00000146830.13,GIGYF1,chr7,100694480
ENSG00000157999.6,ANKRD61,chr7,6031375
ENSG00000127980.18,PEX1,chr7,92528662
ENSG00000106526.14,ACTR3C,chr7,150323925
ENSG00000115652.17,UXS1,chr2,106194370
ENSG00000184897.7,H1-10,chr3,129316285
ENSG00000160445.13,ZER1,chr9,128772413
ENSG00000169704.7,GP9,chr3,129060773
ENSG00000164329.17,TENT2,chr5,79611810
ENSG00000065308.7,TRAM2,chr6,52577315
ENSG00000187837.5,H1-2,chr6,26056469
ENSG00000135976.22,ANKRD36,chr2,97113111
ENSG00000197852.13,INKA2,chr1,111755823
ENSG00000115970.21,THADA,chr2,43596069
ENSG00000155876.6,RRAGA,chr9,19049426
ENSG00000164896.23,FASTK,chr7,151080880
ENSG00000130363.16,RSPH3,chr6,159000237
ENSG00000198246.11,SLC29A3,chr10,71319231
ENSG00000114738.13,MAPKAPK3,chr3,50611486
ENSG00000198799.14,LRIG2,chr1,113073167
ENSG00000164659.17,ELAPOR2,chr7,87059709
ENSG00000238227.10,TMEM250,chr9,136118945
ENSG00000170340.13,B3GNT2,chr2,62195484
ENSG00000080298.18,RFX3,chr9,3526918
ENSG00000170185.14,USP38,chr4,143184916
ENSG00000143067.6,ZNF697,chr1,119648453
ENSG00000131183.13,SLC34A1,chr5,177379234
ENSG00000115112.10,TFCP2L1,chr2,121285262
ENSG00000175920.19,DOK7,chr4,3463189
ENSG00000158528.14,PPP1R9A,chr7,94907201
ENSG00000130427.4,EPO,chr7,100720464
ENSG00000247626.5,MARS2,chr2,197705368
ENSG00000147679.14,UTP23,chr8,116766491
ENSG00000066322.17,ELOVL1,chr1,43368074
ENSG00000115841.23,RMDN2,chr2,37923186
ENSG00000157796.20,WDR19,chr4,39182462
ENSG00000159674.14,SPON2,chr4,1208961
ENSG00000163659.15,TIPARP,chr3,156673234
ENSG00000162600.14,OMA1,chr1,58546837
ENSG00000085365.20,SCAMP1,chr5,78360100
ENSG00000074047.23,GLI2,chr2,120735622
ENSG00000122884.15,P4HA1,chr10,73097107
ENSG00000229894.5,GK3,chr4,165279703
ENSG00000120262.12,CCDC170,chr6,151493753
ENSG00000113328.23,CCNG1,chr5,163437568
ENSG00000152804.13,HHEX,chr10,92689892
ENSG00000132561.16,MATN2,chr8,97868839
ENSG00000028116.20,VRK2,chr2,57907579
ENSG00000112357.16,PEX7,chr6,136822545
ENSG00000127838.17,PNKD,chr2,218269650
ENSG00000196782.15,MAML3,chr4,140154226
ENSG00000288640.1,ENSG00000288640,chr7,112450459
ENSG00000253304.4,TMEM200B,chr1,29123934
ENSG00000137218.12,FRS3,chr6,41787569
ENSG00000116649.12,SRM,chr1,11060077
ENSG00000148200.19,NR6A1,chr9,124771348
ENSG00000127419.19,TMEM175,chr4,932152
ENSG00000094880.13,CDC23,chr5,138213345
ENSG00000115884.13,SDC1,chr2,20225511
ENSG00000164061.5,BSN,chr3,49554476
ENSG00000135940.9,COX5B,chr2,97646033
ENSG00000069424.17,KCNAB2,chr1,5990926
ENSG00000180398.15,MCFD2,chr2,46941854
ENSG00000117533.17,VAMP4,chr1,171743205
ENSG00000143569.22,UBAP2L,chr1,154220171
ENSG00000164463.14,CREBRF,chr5,173056322
ENSG00000116871.18,MAP7D1,chr1,36155540
ENSG00000125633.13,CCDC93,chr2,118014191
ENSG00000135925.11,WNT10A,chr2,218880851
ENSG00000143772.13,ITPKB,chr1,226739449
ENSG00000145041.19,DCAF1,chr3,51500096
ENSG00000104611.14,SH2D4A,chr8,19313311
ENSG00000011376.14,LARS2,chr3,45388515
ENSG00000197385.8,ZNF860,chr3,31981721
ENSG00000249319.2,ENSG00000249319,chr7,66087760
ENSG00000120149.10,MSX2,chr5,174724550
ENSG00000109519.16,GRPEL1,chr4,7068144
ENSG00000165275.12,TRMT10B,chr9,37753767
ENSG00000118004.20,COLEC11,chr2,3592790
ENSG00000134744.16,TUT4,chr1,52553503
ENSG00000198301.14,SDAD1,chr4,75990961
ENSG00000154710.20,RABGEF1,chr7,66682104
ENSG00000183431.14,SF3A3,chr1,37990680
ENSG00000132781.24,MUTYH,chr1,45340892
ENSG00000164609.12,SLU7,chr5,160421710
ENSG00000132718.11,SYT11,chr1,155859448
ENSG00000164077.17,MON1A,chr3,49930172
ENSG00000148484.20,RSU1,chr10,16817602
ENSG00000155542.14,SETD9,chr5,56909259
ENSG00000124383.13,MPHOSPH10,chr2,71130304
ENSG00000138073.16,PREB,chr2,27134688
ENSG00000169902.17,TPST1,chr7,66205288
ENSG00000172046.22,USP19,chr3,49120939
ENSG00000290147.1,GUCA1ANB-GUCA1A,chr6,42155405
ENSG00000172650.16,AGAP5,chr10,73698108
ENSG00000135945.12,REV1,chr2,99490465
ENSG00000273542.3,H4C12,chr6,27831559
ENSG00000164402.16,SEPTIN8,chr5,132807240
ENSG00000151687.16,ANKAR,chr2,189674289
ENSG00000082781.14,ITGB5,chr3,124901417
ENSG00000058262.13,SEC61A1,chr3,128051640
ENSG00000118246.16,FASTKD2,chr2,206765356
ENSG00000107854.8,TNKS2,chr10,91798356
ENSG00000084073.12,ZMPSTE24,chr1,40258040
ENSG00000173660.14,UQCRH,chr1,46300899
ENSG00000156171.17,DRAM2,chr1,111140224
ENSG00000168826.18,ZBTB49,chr4,4290220
ENSG00000177868.14,SVBP,chr1,42824809
ENSG00000163214.23,DHX57,chr2,38875942
ENSG00000244038.12,DDOST,chr1,20661543
ENSG00000168566.15,SNRNP48,chr6,7590180
ENSG00000153790.13,SPMIP4,chr7,25180384
ENSG00000136824.21,SMC2,chr9,104093694
ENSG00000171790.18,SLFNL1,chr1,41024550
ENSG00000159173.21,TNNI1,chr1,201429865
ENSG00000243943.12,ZNF512,chr2,27582968
ENSG00000086589.14,RBM22,chr5,150701096
ENSG00000204335.5,SP5,chr2,170715286
ENSG00000135617.6,PRADC1,chr2,73233261
ENSG00000144231.13,POLR2D,chr2,127858162
ENSG00000109814.14,UGDH,chr4,39528310
ENSG00000188010.18,MORN2,chr2,38875968
ENSG00000163545.12,NUAK2,chr1,205321780
ENSG00000085871.11,MGST2,chr4,139665767
ENSG00000119042.20,SATB2,chr2,199471270
ENSG00000116922.17,AIRIM,chr1,37692295
ENSG00000085999.15,RAD54L,chr1,46246460
ENSG00000183621.17,ZNF438,chr10,31032109
ENSG00000112079.12,STK38,chr6,36547515
ENSG00000066135.15,KDM4A,chr1,43649255
ENSG00000173960.16,UBXN2A,chr2,23926787
ENSG00000117868.20,ESYT2,chr7,158830252
ENSG00000162769.15,FLVCR1,chr1,212858229
ENSG00000121552.5,CSTA,chr3,122325237
ENSG00000122359.20,ANXA11,chr10,80205712
ENSG00000198837.12,DENND4B,chr1,153946748
ENSG00000065978.21,YBX1,chr1,42682143
ENSG00000144580.17,CNOT9,chr2,218568574
ENSG00000119977.24,TCTN3,chr10,95694142
ENSG00000116285.15,ERRFI1,chr1,8026317
ENSG00000094755.19,GABRP,chr5,170763349
ENSG00000122367.23,LDB3,chr10,86666663
ENSG00000021826.20,CPS1,chr2,210477640
ENSG00000284989.1,ENSG00000284989,chr1,43650148
ENSG00000158887.22,MPZ,chr1,161309973
ENSG00000162896.8,PIGR,chr1,206949366
ENSG00000136840.21,ST6GALNAC4,chr9,127917056
ENSG00000164761.11,TNFRSF11B,chr8,118952250
ENSG00000130713.19,EXOSC2,chr9,130693720
ENSG00000215045.9,GRID2IP,chr7,6551460
ENSG00000164038.18,SLC9B2,chr4,103085828
ENSG00000288634.1,ENSG00000288634,chr7,112450486
ENSG00000169174.15,PCSK9,chr1,55039444
ENSG00000168228.18,ZCCHC4,chr4,25312767
ENSG00000145990.12,GFOD1,chr6,13487661
ENSG00000165269.15,AQP7,chr9,33437235
ENSG00000184903.11,IMMP2L,chr7,111562516
ENSG00000001036.16,FUCA2,chr6,143511841
ENSG00000221986.9,MYBPHL,chr1,109307212
ENSG00000116044.19,NFE2L2,chr2,177392755
ENSG00000026297.19,RNASET2,chr6,166957447
ENSG00000169402.18,RSPH10B2,chr7,6754100
ENSG00000172888.13,ZNF621,chr3,40524876
ENSG00000163293.14,NIPAL1,chr4,47914141
ENSG00000164889.17,SLC4A2,chr7,151057209
ENSG00000286143.1,ENSG00000286143,chr2,219491866
ENSG00000096872.19,IFT74,chr9,26947038
ENSG00000162377.8,COA7,chr1,52698368
ENSG00000214736.10,TOMM6,chr6,41787619
ENSG00000115365.15,LANCL1,chr2,210477651
ENSG00000115750.19,TAF1B,chr2,9843339
ENSG00000198162.13,MAN1A2,chr1,117366678
ENSG00000113645.17,WWC1,chr5,168291562
ENSG00000153086.16,ACMSD,chr2,134838311
ENSG00000163026.13,WDCP,chr2,24049574
ENSG00000116580.22,GON4L,chr1,155859438
ENSG00000275379.2,H3C11,chr6,27872345
ENSG00000138356.16,AOX1,chr2,200585863
ENSG00000197150.15,ABCB8,chr7,151028421
ENSG00000162783.11,IER5,chr1,181088699
ENSG00000171611.11,PTCRA,chr6,42915988
ENSG00000164691.21,TAGAP,chr6,159095822
ENSG00000197894.14,ADH5,chr4,99088821
ENSG00000180071.22,ANKRD18A,chr9,38622527
ENSG00000288708.1,ENSG00000288708,chr6,16328430
ENSG00000177943.16,MAMDC4,chr9,136850942
ENSG00000115226.12,FNDC4,chr2,27495630
ENSG00000172007.9,RAB33B,chr4,139453231
ENSG00000111817.21,DSE,chr6,116253603
ENSG00000131711.16,MAP1B,chr5,72107233
ENSG00000197885.13,NKIRAS1,chr3,23946590
ENSG00000157693.17,TMEM268,chr9,114611205
ENSG00000004059.13,ARF5,chr7,127588358
ENSG00000132330.20,SCLY,chr2,238060875
ENSG00000163354.15,DCST2,chr1,155033780
ENSG00000162616.11,DNAJB4,chr1,77979069
ENSG00000138468.18,SENP7,chr3,101513240
ENSG00000164142.18,FHIP1A,chr4,151409117
ENSG00000172292.17,CERS6,chr2,168455840
ENSG00000170759.13,KIF5B,chr10,32056453
ENSG00000136286.18,MYO1G,chr7,44979812
ENSG00000165046.15,LETM2,chr8,38386203
ENSG00000136940.16,PDCL,chr9,122828643
ENSG00000172661.22,WASHC2C,chr10,45727192
ENSG00000146757.15,ZNF92,chr7,65373798
ENSG00000177311.14,ZBTB38,chr3,141324153
ENSG00000163357.11,DCST1,chr1,155033823
ENSG00000151665.15,PIGF,chr2,46617066
ENSG00000018510.20,AGPS,chr2,177392575
ENSG00000285772.1,ENSG00000285772,chr7,92179510
ENSG00000164024.14,METAP1,chr4,98995358
ENSG00000044090.15,CUL7,chr6,43053942
ENSG00000104341.19,LAPTM4B,chr8,97775056
ENSG00000113734.20,BNIP1,chr5,173144441
ENSG00000276087.2,ENSG00000276087,chr2,24124365
ENSG00000072135.15,PTPN18,chr2,130356025
ENSG00000164047.7,CAMP,chr3,48223311
ENSG00000168710.20,AHCYL1,chr1,109984720
ENSG00000172380.8,GNG12,chr1,67833810
ENSG00000145414.11,NAF1,chr4,163166935
ENSG00000163428.6,LRRC58,chr3,120349411
ENSG00000144824.23,PHLDB2,chr3,111732402
ENSG00000070669.19,ASNS,chr7,97893142
ENSG00000146083.15,RNF44,chr5,176543513
ENSG00000034693.17,PEX3,chr6,143450777
ENSG00000310583.1,ENSG00000310583,chr2,38875990
ENSG00000154518.12,ATP5MC3,chr2,175181763
ENSG00000162775.18,RBM15,chr1,110338505
ENSG00000198856.15,OSTC,chr4,108650576
ENSG00000011275.20,RNF216,chr7,5781695
ENSG00000164050.15,PLXNB1,chr3,48430498
ENSG00000157036.15,EXOG,chr3,38496126
ENSG00000132541.13,RIDA,chr8,98117205
ENSG00000213625.10,LEPROT,chr1,65420546
ENSG00000261796.1,ISY1-RAB43,chr3,129161035
ENSG00000240720.11,LRRD1,chr7,92179530
ENSG00000164411.13,GJB7,chr6,87329277
ENSG00000173207.15,CKS1B,chr1,154974640
ENSG00000114626.20,ABTB1,chr3,127672893
ENSG00000171174.17,RBKS,chr2,27890680
ENSG00000150347.18,ARID5B,chr10,61901245
ENSG00000144597.15,EAF1,chr3,15427551
ENSG00000153975.12,ZUP1,chr6,116668815
ENSG00000163507.17,CIP2A,chr3,108589643
ENSG00000130348.13,QRSL1,chr6,106629565
ENSG00000188674.13,C2orf80,chr2,208190244
ENSG00000131730.18,CKMT2,chr5,81232672
ENSG00000196517.15,SLC6A9,chr1,44031766
ENSG00000185130.7,H2BC13,chr6,27807935
ENSG00000058804.14,NDC1,chr1,53838581
ENSG00000134690.13,CDCA8,chr1,37692472
ENSG00000142867.16,BCL10,chr1,85276639
ENSG00000134697.15,GNL2,chr1,37595954
ENSG00000116678.21,LEPR,chr1,65420542
ENSG00000289767.1,EBAG9UORF,chr8,109539725
ENSG00000090520.14,DNAJB11,chr3,186567402
ENSG00000114867.24,EIF4G1,chr3,184314489
ENSG00000169641.16,LUZP1,chr1,23178151
ENSG00000148218.18,ALAD,chr9,113401355
ENSG00000120440.16,TTLL2,chr6,167325070
