gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000101193.10,GID8,chr20,62937059,62948589,+,0.15698394747579006,3987
ENSG00000144362.14,PHOSPHO2,chr2,169694434,169704808,+,0.15694548888783902,3988
ENSG00000213160.12,KLHL23,chr2,169694434,169792697,+,0.15694548888783902,3988
ENSG00000113761.14,ZNF346,chr5,177022058,177081202,+,0.15689225181069924,3990
ENSG00000099282.12,TSPAN15,chr10,69451149,69507676,+,0.15687747188995127,3991
ENSG00000076555.17,ACACB,chr12,109116319,109268226,+,0.15686552182992455,3992
ENSG00000016864.21,GLT8D1,chr3,52691526,52706368,-,0.15686491383973045,3993
ENSG00000154479.14,CFAP210,chr2,169645424,169694426,-,0.15686454423703253,3994
ENSG00000178252.21,WDR6,chr3,49007061,49015953,+,0.15685815237509088,3995
ENSG00000269858.8,EGLN2,chr19,40798995,40857708,+,0.15672802266897634,3996
ENSG00000163155.12,LYSMD1,chr1,151159747,151165948,-,0.1567264804193983,3997
ENSG00000255439.6,ENSG00000255439,chr16,31083438,31094956,-,0.1566859705245588,3998
ENSG00000170855.6,TRIAP1,chr12,120443064,120446415,-,0.15667812869360204,3999
ENSG00000114942.17,EEF1B2,chr2,206159574,206164806,+,0.15663298635045067,4000
ENSG00000151743.12,AMN1,chr12,31670840,31729216,-,0.1566258722296334,4001
ENSG00000183840.8,GPR39,chr2,132416804,132646582,+,0.15662224827846513,4002
ENSG00000069011.17,PITX1,chr5,135027733,135034813,-,0.15661823392333463,4003
ENSG00000131507.13,NDFIP1,chr5,142108514,142171800,+,0.15661583927855827,4004
ENSG00000145494.14,NDUFS6,chr5,1801362,1816051,+,0.15661376871273386,4005
ENSG00000204611.9,ZNF616,chr19,52112052,52139965,-,0.15660149927227757,4006
ENSG00000257218.8,GATC,chr12,120446443,120463749,+,0.1565529557907721,4007
ENSG00000213977.10,TAX1BP3,chr17,3659750,3668679,-,0.15654358541045804,4008
ENSG00000184743.15,ATL3,chr11,63624086,63671921,-,0.1565254956256831,4009
ENSG00000116857.19,TMEM9,chr1,201134771,201172330,-,0.1564989161347039,4010
ENSG00000120696.9,KBTBD7,chr13,41189833,41194569,-,0.15649697267380544,4011
ENSG00000091527.19,CDV3,chr3,133573542,133590274,+,0.15647891775111203,4012
ENSG00000023228.17,NDUFS1,chr2,206114816,206159524,-,0.1564276273297146,4013
ENSG00000093144.21,ECHDC1,chr6,127288709,127343609,-,0.15641979264473777,4014
ENSG00000042286.17,AIFM2,chr10,70054660,70133269,-,0.15641806152905338,4015
ENSG00000130299.19,GTPBP3,chr19,17334919,17342735,+,0.15640681191103067,4016
ENSG00000228486.12,C2orf92,chr2,97664216,97704628,+,0.15634782378550152,4017
ENSG00000185697.19,MYBL1,chr8,66562174,66614247,-,0.15634640342323108,4018
ENSG00000118496.7,FBXO30,chr6,145793501,145815267,-,0.15634028594545088,4019
ENSG00000106537.10,TSPAN13,chr7,16753726,16784652,+,0.15633733235939873,4020
ENSG00000171100.18,MTM1,chrX,150547903,150673322,+,0.15633085932931862,4021
ENSG00000058056.12,USP13,chr3,179652729,179804368,+,0.1563229544525966,4022
ENSG00000145730.23,PAM,chr5,102753980,103031149,+,0.1562855924264295,4023
ENSG00000104231.13,ZFAND1,chr8,81701179,81732903,-,0.15628120393760037,4024
ENSG00000135074.18,ADAM19,chr5,157395533,157575858,-,0.15627750057016965,4025
ENSG00000198900.8,TOP1,chr20,41028814,41124487,+,0.1562577005341882,4026
ENSG00000182240.18,BACE2,chr21,41167774,41282530,+,0.156210974318441,4027
ENSG00000023734.13,STRAP,chr12,15881999,15904448,+,0.1561847527490463,4028
ENSG00000090686.18,USP48,chr1,21675520,21783618,-,0.1561818876223406,4029
ENSG00000143942.7,CHAC2,chr2,53767790,53776958,+,0.15616563238436357,4030
ENSG00000167272.13,POP5,chr12,120573577,120581411,-,0.15616009536606726,4031
ENSG00000145779.9,TNFAIP8,chr5,119268690,119399688,+,0.1561538537760498,4032
ENSG00000066027.14,PPP2R5A,chr1,212285227,212361863,+,0.15615359800390433,4033
ENSG00000138614.18,INTS14,chr15,65578752,65611615,-,0.15615343382640276,4034
ENSG00000126214.24,KLC1,chr14,103561895,103714249,+,0.15614470118598547,4035
ENSG00000117899.13,MESD,chr15,80946288,80989848,-,0.1561362680629827,4036
ENSG00000139044.14,B4GALNT3,chr12,459922,563509,+,0.15607193046598694,4037
ENSG00000213949.11,ITGA1,chr5,52787620,52961951,+,0.1560563548261416,4038
ENSG00000152684.13,PELO,chr5,52787620,52807447,+,0.1560563548261416,4038
ENSG00000134690.13,CDCA8,chr1,37692472,37709719,+,0.1560391277676681,4040
ENSG00000106617.18,PRKAG2,chr7,151556009,151877563,-,0.15603510632028336,4041
ENSG00000081014.13,AP4E1,chr15,50908667,51005899,+,0.1560007961281226,4042
ENSG00000204311.17,PJVK,chr2,178451345,178462408,+,0.15599773616937454,4043
ENSG00000127774.9,EMC6,chr17,3668793,3672835,+,0.15599265736422968,4044
ENSG00000166004.16,CEP295,chr11,93661641,93730358,+,0.1559777697385871,4045
ENSG00000167772.14,ANGPTL4,chr19,8363222,8374371,+,0.155963088864577,4046
ENSG00000116874.14,WARS2,chr1,119029163,119140679,-,0.15591087683138904,4047
ENSG00000148842.20,CNNM2,chr10,102918122,103090222,+,0.15588881715200842,4048
ENSG00000096654.18,ZNF184,chr6,27449020,27473141,-,0.15588200563157442,4049
ENSG00000163521.18,GLB1L,chr2,219236597,219245478,-,0.15585251768288436,4050
ENSG00000146535.17,GNA12,chr7,2721819,2870786,-,0.15585144501848844,4051
ENSG00000137561.7,TTPA,chr8,63048138,63086197,-,0.15584398773068098,4052
ENSG00000114026.23,OGG1,chr3,9749937,9791067,+,0.1558409732723376,4053
ENSG00000187051.11,RPS19BP1,chr22,39522877,39532826,-,0.15584090595366434,4054
ENSG00000197756.12,RPL37A,chr2,216498796,216580097,+,0.15582824587181676,4055
ENSG00000213614.13,HEXA,chr15,72340918,72376420,-,0.1558108282723697,4056
ENSG00000111912.22,NCOA7,chr6,125780942,125932034,+,0.15580589376861462,4057
ENSG00000142541.20,RPL13A,chr19,49487509,49493057,+,0.1557780871487921,4058
ENSG00000006451.10,RALA,chr7,39623444,39708217,+,0.15577504690346541,4059
ENSG00000164379.7,FOXQ1,chr6,1312097,1314758,+,0.1557131941377884,4060
ENSG00000127152.18,BCL11B,chr14,99169286,99272197,-,0.15568002616264856,4061
ENSG00000136874.13,STX17,chr9,99906653,99974534,+,0.15565475267823786,4062
ENSG00000128228.7,SDF2L1,chr22,21642260,21644299,+,0.15564760242414194,4063
ENSG00000008130.17,NADK,chr1,1751231,1780544,-,0.15563814251369332,4064
ENSG00000162073.16,PAQR4,chr16,2969241,2973484,+,0.15558698920416647,4065
ENSG00000102317.20,RBM3,chrX,48574055,48581162,+,0.155552566711267,4066
ENSG00000123191.20,ATP7B,chr13,51930435,52012198,-,0.1555474142433377,4067
ENSG00000141756.22,FKBP10,chr17,41812078,41823221,+,0.1555314939437667,4068
ENSG00000102226.12,USP11,chrX,47232865,47248328,+,0.15551931808004155,4069
ENSG00000180767.12,CHST13,chr3,126524071,126543291,+,0.15551225920283468,4070
ENSG00000197296.7,FITM2,chr20,44289045,44311257,-,0.1555083634747425,4071
ENSG00000144233.13,AMMECR1L,chr2,127861629,127885967,-,0.1554949400658952,4072
ENSG00000163902.14,RPN1,chr3,128619967,128681075,-,0.15545343902090097,4073
ENSG00000056277.18,ZNF280C,chrX,130202698,130268923,-,0.15541698052128777,4074
ENSG00000173065.16,FAM222B,chr17,28755965,28855232,-,0.15540906440874097,4075
ENSG00000086589.14,RBM22,chr5,150690789,150701097,-,0.15537005239311838,4076
ENSG00000168061.18,SAC3D1,chr11,65040896,65047320,+,0.1553604743158212,4077
ENSG00000183735.13,TBK1,chr12,64452089,64502116,+,0.15535735786752775,4078
ENSG00000004975.14,DVL2,chr17,7225337,7234538,-,0.15532758295565144,4079
ENSG00000276368.2,H2AC14,chr6,27814301,27814777,-,0.1552723838443053,4080
ENSG00000085999.15,RAD54L,chr1,46246460,46282459,+,0.1552684602618683,4081
ENSG00000068028.20,RASSF1,chr3,50329781,50340980,-,0.15526326150051317,4082
ENSG00000169071.17,ROR2,chr9,91563090,91950278,-,0.15525577242142755,4083
ENSG00000168938.8,PPIC,chr5,123022051,123036727,-,0.15521282749972307,4084
ENSG00000163870.18,TPRA1,chr3,127571231,127598318,-,0.15520621312852018,4085
ENSG00000107789.17,MINPP1,chr10,87504858,87555094,+,0.15519248155830428,4086
ENSG00000102125.19,TAFAZZIN,chrX,154409455,154421726,+,0.15513903829734774,4087
ENSG00000175449.17,RFESD,chr5,95646717,95684773,+,0.15513248071214183,4088
ENSG00000288675.1,PANO1,chr11,797510,799190,+,0.1550962596409954,4089
ENSG00000173276.16,ZBTB21,chr21,41986292,42010387,-,0.15508943551639096,4090
ENSG00000198931.13,APRT,chr16,88808322,88811970,-,0.15507541077700443,4091
ENSG00000168002.14,POLR2G,chr11,62761452,62766715,+,0.15506463121518027,4092
ENSG00000047932.16,GOPC,chr6,117560268,117602553,-,0.15506248150370083,4093
ENSG00000172977.15,KAT5,chr11,65711991,65719604,+,0.1550471955901012,4094
ENSG00000280571.2,ENSG00000280571,chr3,42705755,42804518,-,0.1550393963054521,4095
ENSG00000227268.5,KLLN,chr10,87859157,87863533,-,0.15501199499843643,4096
ENSG00000114648.14,KLHL18,chr3,47282627,47346819,+,0.154969495040481,4097
ENSG00000154781.18,CCDC174,chr3,14651745,14674940,+,0.15491524845187088,4098
ENSG00000004799.10,PDK4,chr7,95583496,95597638,-,0.1549002817843575,4099
ENSG00000181061.16,HIGD1A,chr3,42782903,42804531,-,0.154878601130913,4100
ENSG00000266967.9,AARSD1,chr17,42950423,42964498,-,0.1548335190222133,4101
ENSG00000105321.16,CCDC9,chr19,47255979,47274055,+,0.1547962479837006,4102
ENSG00000108443.16,RPS6KB1,chr17,59893034,59963336,+,0.15476646540872752,4103
ENSG00000151320.13,AKAP6,chr14,32203575,32837684,+,0.15476200079428964,4104
ENSG00000143224.20,PPOX,chr1,161165836,161178576,+,0.1547442665414419,4105
ENSG00000288550.3,ENSG00000288550,chr3,9917115,9945385,+,0.1547245404071873,4106
ENSG00000181885.20,CLDN7,chr17,7257358,7264016,-,0.15472027665178756,4107
ENSG00000289051.1,MLDHR,chr10,87863558,87863654,+,0.15467218860820867,4108
ENSG00000251192.10,ZNF674,chrX,46497724,46545459,-,0.15465407448238694,4109
ENSG00000167721.13,TSR1,chr17,2322375,2337965,-,0.15464770506322384,4110
ENSG00000137845.17,ADAM10,chr15,58588808,58749871,-,0.15459336423606146,4111
ENSG00000091490.13,SEL1L3,chr4,25713964,25863760,-,0.1545546452945564,4112
ENSG00000144648.18,ACKR2,chr3,42804585,42888801,+,0.15454980737704319,4113
ENSG00000172292.17,CERS6,chr2,168455840,168775348,+,0.15454485782101984,4114
ENSG00000293584.1,ENSG00000293584,chr2,111121152,111123765,+,0.15452523570600898,4115
ENSG00000129657.18,SEC14L1,chr17,77088748,77217101,+,0.1545134371264139,4116
ENSG00000157500.14,APPL1,chr3,57227707,57289540,+,0.15450731449294836,4117
ENSG00000156502.16,SUPV3L1,chr10,69180233,69209108,+,0.1544547181978123,4118
ENSG00000162849.17,KIF26B,chr1,245154540,245709432,+,0.15445417574752354,4119
ENSG00000163467.14,TSACC,chr1,156337313,156347019,+,0.15444880575640127,4120
ENSG00000154001.16,PPP2R5E,chr14,63368860,63543410,-,0.1544404214079259,4121
ENSG00000099341.14,PSMD8,chr19,38374562,38383850,+,0.15439278585731517,4122
ENSG00000090520.14,DNAJB11,chr3,186567402,186585800,+,0.15439046413300092,4123
ENSG00000001461.21,NIPAL3,chr1,24413514,24476735,+,0.15437134276633152,4124
ENSG00000066322.17,ELOVL1,chr1,43363140,43368075,-,0.1543590895901434,4125
ENSG00000198513.17,ATL1,chr14,50532508,50634017,+,0.15430219564726577,4126
ENSG00000180891.15,CUEDC1,chr17,57861230,57955851,-,0.15427431758871535,4127
ENSG00000089327.18,FXYD5,chr19,35154439,35171796,+,0.15425485332566313,4128
ENSG00000149761.11,NUDT22,chr11,64225940,64230686,+,0.15425290734041483,4129
ENSG00000284956.1,ENSG00000284956,chr8,23084402,23115536,+,0.15424412480654429,4130
ENSG00000073111.17,MCM2,chr3,127598222,127622442,+,0.1542220886151772,4131
ENSG00000155329.14,ZCCHC10,chr5,132996984,133026604,-,0.15420017489558085,4132
ENSG00000257103.11,LSM14A,chr19,34172412,34229513,+,0.15418273834197316,4133
ENSG00000135365.19,PHF21A,chr11,45929318,46121473,-,0.15416028086224104,4134
ENSG00000115760.17,BIRC6,chr2,32357018,32619582,+,0.15414731147571,4135
ENSG00000095574.14,IKZF5,chr10,122985331,123008826,-,0.15413883951841853,4136
ENSG00000139644.15,TMBIM6,chr12,49707724,49764935,+,0.15412170001491904,4137
ENSG00000157796.20,WDR19,chr4,39182462,39285810,+,0.15410398638341577,4138
ENSG00000068137.17,PLEKHH3,chr17,42667913,42677064,-,0.15409706029319203,4139
ENSG00000196177.15,ACADSB,chr10,123008971,123058300,+,0.15409338101325556,4140
ENSG00000114739.16,ACVR2B,chr3,38453842,38493142,+,0.15407979152200277,4141
ENSG00000256950.2,ENSG00000256950,chr12,121888808,121921470,+,0.15406303428998216,4142
ENSG00000114107.11,CEP70,chr3,138494338,138594538,-,0.15406026272755116,4143
ENSG00000196588.22,MRTFA,chr22,40410280,40636726,-,0.15404844450531527,4144
ENSG00000130338.14,TULP4,chr6,158232235,158511828,+,0.15403733416635076,4145
ENSG00000173409.16,ARV1,chr1,230978980,231000735,+,0.15400967732130083,4146
ENSG00000141934.12,PLPP2,chr19,278503,291421,-,0.15398481995624025,4147
ENSG00000143643.15,TTC13,chr1,230902935,230978893,-,0.15398206471127923,4148
ENSG00000178199.15,ZC3H12D,chr6,149446794,149485036,-,0.15392432435386583,4149
ENSG00000079134.15,THOC1,chr18,214248,268065,-,0.15392312961479182,4150
ENSG00000284895.1,ENSG00000284895,chr1,41585305,41628816,-,0.15389526948478305,4151
ENSG00000135541.24,AHI1,chr6,135283406,135498434,-,0.15388301264226903,4152
ENSG00000159377.13,PSMB4,chr1,151399555,151401941,+,0.15387353625963443,4153
ENSG00000148358.23,GPR107,chr9,130053425,130140169,+,0.1538658037170535,4154
ENSG00000140798.17,ABCC12,chr16,48080881,48156018,-,0.15381732172810006,4155
ENSG00000158234.15,FAIM,chr3,138608549,138633643,+,0.15381536660599524,4156
ENSG00000188610.14,FAM72B,chr1,121167645,121185539,-,0.153797987281112,4157
ENSG00000107164.19,FUBP3,chr9,130578964,130638354,+,0.15379458794114179,4158
ENSG00000122507.23,BBS9,chr7,33109556,33877180,+,0.1537936541866511,4159
ENSG00000110801.16,PSMD9,chr12,121888724,121918297,+,0.15376263317454142,4160
ENSG00000156642.19,NPTN,chr15,73546511,73634134,-,0.1537591132853413,4161
ENSG00000086232.15,EIF2AK1,chr7,6022246,6059240,-,0.15375720163056394,4162
ENSG00000175054.18,ATR,chr3,142449006,142578868,-,0.15371402500121623,4163
ENSG00000167193.9,CRK,chr17,1420688,1463162,-,0.15367165510891936,4164
ENSG00000127995.19,CASD1,chr7,94509218,94576851,+,0.15364691832329844,4165
ENSG00000151612.20,ZNF827,chr4,145757626,145939036,-,0.15362196606583894,4166
ENSG00000273703.2,H2BC14,chr6,27815021,27815489,+,0.15358931833080713,4167
ENSG00000163825.6,RTP3,chr3,46494610,46501506,+,0.15357642322429454,4168
ENSG00000088766.14,CRLS1,chr20,6005981,6046815,+,0.15351834055583458,4169
ENSG00000126267.13,COX6B1,chr19,35648229,35662890,+,0.1534995359655004,4170
ENSG00000174446.14,SNAPC5,chr15,66487638,66497823,-,0.15348858447134262,4171
ENSG00000277258.7,PCGF2,chr17,38733064,38752555,-,0.15348761869268493,4172
ENSG00000172215.8,CXCR6,chr3,45940914,45948640,+,0.153483782574418,4173
ENSG00000172244.11,C5orf34,chr5,43486704,43515148,-,0.1534729188273195,4174
ENSG00000165288.12,BRWD3,chrX,80669502,80809877,-,0.1534405603884952,4175
ENSG00000164830.20,OXR1,chr8,106270111,106752711,+,0.1534358397620963,4176
ENSG00000155666.14,KDM8,chr16,27203475,27225987,+,0.15343247419223188,4177
ENSG00000123384.15,LRP1,chr12,57128475,57213394,+,0.1534303907857975,4178
ENSG00000119906.15,SLF2,chr10,100912962,100965134,+,0.15342785729462047,4179
ENSG00000117758.16,STX12,chr1,27773152,27824450,+,0.15341731071926187,4180
ENSG00000249209.2,ENSG00000249209,chr21,33584686,33931607,-,0.15339684498053976,4181
ENSG00000117222.16,RBBP5,chr1,205085684,205122263,-,0.1533945683813654,4182
ENSG00000100503.29,NIN,chr14,50719762,50832038,-,0.15339033820421902,4183
ENSG00000114859.18,CLCN2,chr3,184346184,184363274,-,0.1533587874135701,4184
ENSG00000116096.9,SPR,chr2,72887373,72892158,+,0.15332726900535637,4185
ENSG00000086848.17,ALG9,chr11,111782194,111872405,-,0.15331543945608428,4186
ENSG00000169967.19,MAP3K2,chr2,127298667,127388465,-,0.1533065589274047,4187
ENSG00000183401.14,CCDC159,chr19,11344683,11354948,+,0.15328198974765836,4188
ENSG00000119599.20,DCAF4,chr14,72926357,72962098,+,0.15327949034899938,4189
ENSG00000164778.5,EN2,chr7,155457554,155464831,+,0.15327059082733469,4190
ENSG00000121211.10,MND1,chr4,153344619,153415653,+,0.15326460662635508,4191
ENSG00000167978.20,SRRM2,chr16,2752007,2772538,+,0.15325790782982948,4192
ENSG00000139292.15,LGR5,chr12,71439794,71586310,+,0.15325728612224337,4193
ENSG00000076928.22,ARHGEF1,chr19,41883062,41930150,+,0.15325647038978057,4194
ENSG00000146833.18,TRIM4,chr7,99876957,99919604,-,0.15323347972956253,4195
ENSG00000125351.16,UPF3B,chrX,119832663,119853083,-,0.1532323224951979,4196
ENSG00000177984.8,LCN15,chr9,136759633,136766255,-,0.1531815446825931,4197
ENSG00000010165.22,METTL13,chr1,171781419,171814023,+,0.15317999896989204,4198
ENSG00000115661.16,STK16,chr2,219245211,219250339,+,0.15316250060423045,4199
ENSG00000196422.13,PPP1R26,chr9,135479072,135488897,+,0.15309186833223792,4200
ENSG00000186918.16,ZNF395,chr8,28345589,28402701,-,0.153085468232166,4201
ENSG00000185267.12,CDNF,chr10,14817774,14838575,-,0.15304938257555478,4202
ENSG00000119699.10,TGFB3,chr14,75958065,75983026,-,0.15301207814191004,4203
ENSG00000117448.16,AKR1A1,chr1,45550474,45570051,+,0.1530042043555295,4204
ENSG00000100147.17,CCDC134,chr22,41800320,41832178,+,0.15300182017148473,4205
ENSG00000132386.13,SERPINF1,chr17,1761957,1777627,+,0.1529308640997624,4206
ENSG00000153560.14,UBP1,chr3,33388335,33441407,-,0.152921330169891,4207
ENSG00000141933.10,TPGS1,chr19,507487,520846,+,0.1529199177074479,4208
ENSG00000166106.6,ADAMTS15,chr11,130448634,130476645,+,0.1529077208355302,4209
ENSG00000196961.15,AP2A1,chr19,49766911,49807114,+,0.15283532795717475,4210
ENSG00000164850.18,GPER1,chr7,1082207,1094516,+,0.152796594647225,4211
ENSG00000025039.17,RRAGD,chr6,89361101,89412735,-,0.1527701524114236,4212
ENSG00000055118.20,KCNH2,chr7,150944063,150978394,-,0.15276639887643978,4213
ENSG00000118200.18,CAMSAP2,chr1,200738884,200860751,+,0.15276376945583617,4214
ENSG00000033327.14,GAB2,chr11,78215292,78418348,-,0.15273498421564,4215
ENSG00000106009.18,BRAT1,chr7,2537783,2555782,-,0.15272633671143557,4216
ENSG00000176542.11,USF3,chr3,113632050,113696667,-,0.15269937702163588,4217
ENSG00000180357.12,ZNF609,chr15,64460548,64686068,+,0.1526975576101104,4218
ENSG00000100380.17,ST13,chr22,40824444,40856919,-,0.15269220639241393,4219
ENSG00000112655.18,PTK7,chr6,43076255,43161719,+,0.15268898967595304,4220
ENSG00000133639.7,BTG1,chr12,92140277,92145854,-,0.15268022953241597,4221
ENSG00000051341.17,POLQ,chr3,121431418,121546007,-,0.1526479339399375,4222
ENSG00000107738.22,VSIR,chr10,71747555,71773608,-,0.1526324741546996,4223
ENSG00000139624.16,CERS5,chr12,50129288,50167533,-,0.15263033709919546,4224
ENSG00000158623.15,COPG2,chr7,130505552,130668755,-,0.15262382397195323,4225
ENSG00000160124.11,MIX23,chr3,122338390,122383276,-,0.15260522026947002,4226
ENSG00000076706.19,MCAM,chr11,119307971,119321521,-,0.15258688681380592,4227
ENSG00000135931.21,ARMC9,chr2,231198545,231376848,+,0.15257826289744117,4228
ENSG00000149743.16,TRPT1,chr11,64223798,64226823,-,0.15255189900822005,4229
ENSG00000122741.18,DCAF10,chr9,37800553,37880307,+,0.15254406282911076,4230
ENSG00000290230.1,ENSG00000290230,chr8,144078641,144084330,+,0.1525423577365,4231
ENSG00000155760.3,FZD7,chr2,202033854,202038441,+,0.15253532900975553,4232
ENSG00000118971.11,CCND2,chr12,4269754,4306933,+,0.15253436076722574,4233
ENSG00000161956.16,SENP3,chr17,7561866,7571969,+,0.1525033187259687,4234
ENSG00000115216.16,NRBP1,chr2,27427789,27442260,+,0.15249082303093747,4235
ENSG00000132781.24,MUTYH,chr1,45329162,45340893,-,0.15248124370269944,4236
ENSG00000137501.20,SYTL2,chr11,85694223,85811182,-,0.15248041008226573,4237
ENSG00000105552.17,BCAT2,chr19,48795060,48811066,-,0.15246570972900372,4238
ENSG00000109762.19,SNX25,chr4,185204236,185390928,+,0.15243272707646247,4239
ENSG00000183283.18,DAZAP2,chr12,51238723,51272164,+,0.152400626650895,4240
ENSG00000130559.20,CAMSAP1,chr9,135808486,135907591,-,0.15238460992753972,4241
ENSG00000147130.16,ZMYM3,chrX,71239616,71255269,-,0.15235678435850422,4242
ENSG00000152520.16,PAN3,chr13,28138192,28295335,+,0.15234566888731205,4243
ENSG00000285404.1,ENSG00000285404,chr22,31754898,31956243,+,0.15232917961257045,4244
ENSG00000136147.20,PHF11,chr13,49495094,49528989,+,0.15230826547037576,4245
ENSG00000177685.19,CRACR2B,chr11,826136,831993,+,0.1523018699712702,4246
ENSG00000131781.15,FMO5,chr1,147175350,147243050,-,0.15230172158736968,4247
ENSG00000020577.16,SAMD4A,chr14,54566116,54793312,+,0.15229153828322886,4248
ENSG00000089177.22,KIF16B,chr20,16269728,16573468,-,0.15227677938644774,4249
ENSG00000027697.18,IFNGR1,chr6,137197482,137219449,-,0.15223515023168874,4250
ENSG00000259171.1,ENSG00000259171,chr14,20684586,20700576,+,0.15222154389717615,4251
ENSG00000162704.17,ARPC5,chr1,183620845,183635908,-,0.15221230183908482,4252
ENSG00000263956.10,NBPF11,chr1,148100200,148152342,-,0.15218938281323063,4253
ENSG00000178896.11,EXOSC4,chr8,144078559,144081408,+,0.1521671901110094,4254
