seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr15	61281467	61281642	176	*	p65_0hr_peak_4878	23	.	4.11598	5.49678	2.33271	130	Distal Intergenic	15	60488284	61229302	741019	2	6095	ENST00000335670.11	-52165	ENSG00000069667	RORA	RAR related orphan receptor A
chr15	61736427	61736602	176	*	p65_0hr_peak_4879	26	.	4.30571	6.09996	2.61559	43	Distal Intergenic	15	61729850	61731389	1540	1	100506530	ENST00000561386.1	6577	ENSG00000259284	LINC02349	long intergenic non-protein coding RNA 2349
chr15	61912911	61913156	246	*	p65_0hr_peak_4880	37	.	5.44168	7.61256	3.72411	94	Intron (ENST00000642740.1/124903501, intron 3 of 4)	15	61906643	61917532	10890	2	54832	ENST00000558338.1	4376	ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C
chr15	62015310	62015485	176	*	p65_0hr_peak_4881	26	.	4.30571	6.09996	2.61559	67	Intron (ENST00000644861.2/54832, intron 9 of 84)	15	61983713	61991748	8036	2	54832	ENST00000561258.1	-23562	ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C
chr15	62018007	62018182	176	*	p65_0hr_peak_4882	37	.	5.16686	7.67231	3.72411	85	Intron (ENST00000644861.2/54832, intron 9 of 84)	15	61983713	61991748	8036	2	54832	ENST00000561258.1	-26259	ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C
chr15	62143902	62144125	224	*	p65_0hr_peak_4883	32	.	4.93918	6.94521	3.26756	162	Distal Intergenic	15	62163535	62165285	1751	2	388125	ENST00000380392.4	21160	ENSG00000205502	C2CD4B	C2 calcium dependent domain containing 4B
chr15	64703306	64703481	176	*	p65_0hr_peak_4884	50	.	6.028	9.31118	5.04104	47	Promoter (<=1kb)	15	64687573	64703281	15709	2	4947	ENST00000326005.10	-25	ENSG00000180304	OAZ2	ornithine decarboxylase antizyme 2
chr15	65227264	65227439	176	*	p65_0hr_peak_4885	37	.	5.16686	7.67231	3.72411	46	Intron (ENST00000764760.1/124903509, intron 3 of 3)	15	65194760	65211473	16714	2	8483	ENST00000261883.6	-15791	ENSG00000138615	CILP	cartilage intermediate layer protein
chr15	66450376	66450551	176	*	p65_0hr_peak_4886	26	.	4.30571	6.09996	2.61559	123	Promoter (2-3kb)	15	66453454	66491343	37890	1	5604	ENST00000566326.1	-2903	ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1
chr15	66812128	66812303	176	*	p65_0hr_peak_4887	23	.	4.11598	5.49678	2.33271	79	Distal Intergenic	15	66711697	66717537	5841	1	4091	ENST00000558937.1	100431	ENSG00000137834	SMAD6	SMAD family member 6
chr15	70730203	70730505	303	*	p65_0hr_peak_4888	16	.	3.44457	4.60611	1.65242	144	Intron (ENST00000322954.11/55075, intron 1 of 18)	15	70684357	70703275	18919	2	55075	ENST00000560167.1	-26928	ENSG00000137831	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
chr15	70732388	70732604	217	*	p65_0hr_peak_4889	37	.	5.16686	7.67231	3.72411	114	Intron (ENST00000322954.11/55075, intron 1 of 18)	15	70684357	70703275	18919	2	55075	ENST00000560167.1	-29113	ENSG00000137831	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
chr15	70733288	70733516	229	*	p65_0hr_peak_4890	26	.	4.66429	6.22211	2.69513	84	Intron (ENST00000322954.11/55075, intron 1 of 18)	15	70656977	70763430	106454	2	55075	ENST00000539319.5	29914	ENSG00000137831	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
chr15	71095772	71096114	343	*	p65_0hr_peak_4891	37	.	5.16686	7.67231	3.72411	170	Promoter (<=1kb)	15	71096952	71783383	686432	1	79875	ENST00000355327.7	-838	ENSG00000187720	THSD4	thrombospondin type 1 domain containing 4
chr15	71176103	71176354	252	*	p65_0hr_peak_4892	50	.	6.028	9.31118	5.04104	127	Intron (ENST00000355327.7/79875, intron 3 of 17)	15	71167025	71189016	21992	2	101929196	ENST00000566268.5	12662	ENSG00000259964	THSD4-AS1	THSD4 antisense RNA 1
chr15	71783935	71784111	177	*	p65_0hr_peak_4893	43	.	5.76238	8.46002	4.37116	10	Distal Intergenic	15	71792638	71818259	25622	1	10002	ENST00000621736.4	-8527	ENSG00000278570	NR2E3	nuclear receptor subfamily 2 group E member 3
chr15	71796730	71797012	283	*	p65_0hr_peak_4894	15	.	3.4976	4.06875	1.53624	190	Intron (ENST00000621736.4/10002, intron 1 of 9)	15	71792638	71818259	25622	1	10002	ENST00000621736.4	4092	ENSG00000278570	NR2E3	nuclear receptor subfamily 2 group E member 3
chr15	72199511	72199765	255	*	p65_0hr_peak_4895	50	.	6.028	9.31118	5.04104	86	Promoter (1-2kb)	15	72159806	72197787	37982	2	196996	ENST00000309731.12	-1724	ENSG00000175318	GRAMD2A	GRAM domain containing 2A
chr15	72416567	72416742	176	*	p65_0hr_peak_4896	26	.	4.30571	6.09996	2.61559	101	Intron (ENST00000562573.2/105370888, intron 2 of 4)	15	72398309	72408029	9721	1	338949	ENST00000567679.1	18258	ENSG00000187806	TMEM202	transmembrane protein 202
chr15	72440692	72440867	176	*	p65_0hr_peak_4897	37	.	5.16686	7.67231	3.72411	135	Intron (ENST00000562573.2/105370888, intron 1 of 4)	15	72448003	72474202	26200	2	105370888	ENST00000734703.1	33335	NA	TMEM202-AS1	TMEM202 antisense RNA 1
chr15	72653563	72653813	251	*	p65_0hr_peak_4898	26	.	4.25024	5.91036	2.61559	99	Promoter (<=1kb)	15	72654697	72669599	14903	1	55889	ENST00000421285.4	-884	ENSG00000215186	GOLGA6B	golgin A6 family member B
chr15	73509951	73510126	176	*	p65_0hr_peak_4899	37	.	5.15551	7.63229	3.72411	81	Intron (ENST00000560581.1/283677, intron 2 of 4)	15	73560934	73563492	2559	2	27020	ENST00000561898.1	53366	ENSG00000156642	NPTN	neuroplastin
chr15	73512249	73512695	447	*	p65_0hr_peak_4900	50	.	6.01476	9.26436	5.04104	308	Intron (ENST00000560581.1/283677, intron 2 of 4)	15	73560934	73563492	2559	2	27020	ENST00000561898.1	50797	ENSG00000156642	NPTN	neuroplastin
chr15	73514144	73514333	190	*	p65_0hr_peak_4901	37	.	5.16686	7.67231	3.72411	105	Intron (ENST00000560581.1/283677, intron 2 of 4)	15	73560934	73563492	2559	2	27020	ENST00000561898.1	49159	ENSG00000156642	NPTN	neuroplastin
chr15	73532881	73533112	232	*	p65_0hr_peak_4902	16	.	3.68199	4.43899	1.65242	135	Intron (ENST00000560581.1/283677, intron 2 of 4)	15	73560934	73563492	2559	2	27020	ENST00000561898.1	30380	ENSG00000156642	NPTN	neuroplastin
chr15	73533852	73534145	294	*	p65_0hr_peak_4903	56	.	6.58557	10.0324	5.67678	142	Intron (ENST00000560581.1/283677, intron 2 of 4)	15	73560934	73563492	2559	2	27020	ENST00000561898.1	29347	ENSG00000156642	NPTN	neuroplastin
chr15	73683777	73684035	259	*	p65_0hr_peak_4904	37	.	5.16686	7.67231	3.72411	106	Promoter (<=1kb)	15	73683966	73702573	18608	1	80381	ENST00000567189.5	0	ENSG00000103855	CD276	CD276 molecule
chr15	75257424	75257674	251	*	p65_0hr_peak_4905	18	.	3.88691	4.89784	1.87186	98	Promoter (<=1kb)	15	75258334	75273455	15122	1	653641	ENST00000300576.6	-660	ENSG00000167195	GOLGA6C	golgin A6 family member C
chr15	75281701	75281951	251	*	p65_0hr_peak_4906	15	.	3.4976	4.06875	1.53624	158	Promoter (<=1kb)	15	75282835	75295530	12696	1	653643	ENST00000434739.4	-884	ENSG00000140478	GOLGA6D	golgin A6 family member D
chr15	75558963	75559207	245	*	p65_0hr_peak_4907	32	.	4.93918	6.94521	3.26756	116	Intron (ENST00000618819.5/5780, intron 1 of 12)	15	75463251	75579315	116065	2	5780	ENST00000618819.5	20108	ENSG00000169410	PTPN9	protein tyrosine phosphatase non-receptor type 9
chr15	75586903	75587078	176	*	p65_0hr_peak_4908	26	.	4.30571	6.09996	2.61559	50	Intron (ENST00000566032.5/10073, intron 2 of 2)	15	75463251	75579315	116065	2	5780	ENST00000618819.5	-7588	ENSG00000169410	PTPN9	protein tyrosine phosphatase non-receptor type 9
chr15	76310369	76310544	176	*	p65_0hr_peak_4909	43	.	5.76238	8.46002	4.37116	112	Promoter (<=1kb)	15	76215357	76311392	96036	2	2108	ENST00000688908.1	848	ENSG00000140374	ETFA	electron transfer flavoprotein subunit alpha
chr15	76502553	76502728	176	*	p65_0hr_peak_4910	37	.	5.16686	7.67231	3.72411	96	Intron (ENST00000563290.6/49855, intron 24 of 31)	15	76434133	76498597	64465	2	49855	ENST00000569395.5	-3956	ENSG00000140386	SCAPER	S-phase cyclin A associated protein in the ER
chr15	76538065	76538249	185	*	p65_0hr_peak_4911	26	.	4.30571	6.09996	2.61559	154	Intron (ENST00000563290.6/49855, intron 23 of 31)	15	76434181	76576951	142771	2	49855	ENST00000568428.5	38702	ENSG00000140386	SCAPER	S-phase cyclin A associated protein in the ER
chr15	77175885	77176142	258	*	p65_0hr_peak_4912	23	.	4.11598	5.49678	2.33271	127	Intron (ENST00000560626.6/79834, intron 4 of 6)	15	77177856	77179147	1292	2	79834	ENST00000559791.1	3005	ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1
chr15	77220178	77220353	176	*	p65_0hr_peak_4913	26	.	4.25024	5.91036	2.61559	144	Intron (ENST00000560626.6/79834, intron 3 of 6)	15	77108164	77252531	144368	2	79834	ENST00000312493.5	32178	ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1
chr15	77323297	77323527	231	*	p65_0hr_peak_4914	32	.	4.93918	6.94521	3.26756	171	Intron (ENST00000560626.6/79834, intron 2 of 6)	15	77252479	77346631	94153	2	79834	ENST00000569819.5	23104	ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1
chr15	77618423	77618705	283	*	p65_0hr_peak_4915	100	.	6.84007	14.806	10.0919	136	Intron (ENST00000355300.7/84894, intron 1 of 1)	15	77613027	77632912	19886	2	84894	ENST00000355300.7	14207	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1
chr15	79273052	79273227	176	*	p65_0hr_peak_4916	23	.	4.11793	5.50237	2.33271	139	Intron (ENST00000685737.2/729911, intron 1 of 1)	15	79282722	79298239	15518	1	390616	ENST00000421388.4	-9495	ENSG00000235711	ANKRD34C	ankyrin repeat domain 34C
chr15	79274116	79274374	259	*	p65_0hr_peak_4917	43	.	5.76238	8.46002	4.37116	115	Intron (ENST00000685737.2/729911, intron 1 of 1)	15	79282722	79298239	15518	1	390616	ENST00000421388.4	-8348	ENSG00000235711	ANKRD34C	ankyrin repeat domain 34C
chr15	79574880	79575203	324	*	p65_0hr_peak_4918	81	.	7.75028	12.7553	8.15164	136	Distal Intergenic	15	79466974	79475189	8216	2	105370918	ENST00000779567.1	-99691	NA	LOC105370918	uncharacterized LOC105370918
chr15	79651462	79651693	232	*	p65_0hr_peak_4919	37	.	5.16686	7.67231	3.72411	89	Intron (ENST00000756111.1/ENST00000756111.1, intron 4 of 4)	15	79466974	79475189	8216	2	105370918	ENST00000779567.1	-176273	NA	LOC105370918	uncharacterized LOC105370918
chr15	79669651	79669835	185	*	p65_0hr_peak_4920	26	.	4.30571	6.09996	2.61559	32	Intron (ENST00000756111.1/ENST00000756111.1, intron 3 of 4)	15	79832466	79833554	1089	2	124903536	ENST00000560760.1	163719	NA	LOC124903536	uncharacterized LOC124903536
chr15	80305835	80306010	176	*	p65_0hr_peak_4921	15	.	3.29434	4.13106	1.53624	92	Intron (ENST00000558913.5/283688, intron 1 of 2)	15	80320999	80341767	20769	2	283688	ENST00000561432.1	35757	ENSG00000259361	LINC00927	long intergenic non-protein coding RNA 927
chr15	80604519	80604694	176	*	p65_0hr_peak_4922	26	.	4.30571	6.09996	2.61559	83	Distal Intergenic	15	80581103	80581239	137	1	100847042	ENST00000583188.1	23416	ENSG00000284059	MIR5572	microRNA 5572
chr15	81635558	81635733	176	*	p65_0hr_peak_4923	37	.	5.16686	7.67231	3.72411	65	Intron (ENST00000829087.1/101929655, intron 8 of 8)	15	81610828	81642471	31644	2	102723985	ENST00000829429.1	6738	NA	LOC102723985	uncharacterized LOC102723985
chr15	81733526	81733701	176	*	p65_0hr_peak_4924	24	.	4.16111	5.62948	2.43157	121	Promoter (2-3kb)	15	81660344	81730754	70411	2	102723985	ENST00000829422.1	-2772	NA	LOC102723985	uncharacterized LOC102723985
chr15	81872272	81872547	276	*	p65_0hr_peak_4925	43	.	5.76238	8.46002	4.37116	122	Promoter (1-2kb)	15	81859509	81871195	11687	2	102724001	ENST00000829432.1	-1077	NA	LINC01418	long intergenic non-protein coding RNA 1418
chr15	81875442	81875618	177	*	p65_0hr_peak_4926	26	.	4.30571	6.09996	2.61559	146	Promoter (2-3kb)	15	81859509	81877854	18346	2	102724001	ENST00000829430.1	2236	NA	LINC01418	long intergenic non-protein coding RNA 1418
chr15	82000055	82000259	205	*	p65_0hr_peak_4927	32	.	4.93918	6.94521	3.26756	35	Intron (ENST00000829685.1/ENST00000829685.1, intron 1 of 1)	15	81816761	81995666	178906	2	102724001	ENST00000559299.2	-4389	NA	LINC01418	long intergenic non-protein coding RNA 1418
chr15	82354839	82355014	176	*	p65_0hr_peak_4928	18	.	3.88691	4.89784	1.87186	42	Promoter (<=1kb)	15	82355047	82416016	60970	1	100134869	ENST00000800947.1	-33	ENSG00000290945	UBE2Q2P2	UBE2Q2 pseudogene 2
chr15	82883851	82884026	176	*	p65_0hr_peak_4929	26	.	4.29161	6.05056	2.61559	135	Intron (ENST00000450735.7/9455, intron 2 of 8)	15	82892777	82942111	49335	1	105370928	ENST00000835345.1	-8751	NA	LOC105370928	uncharacterized LOC105370928
chr15	82885812	82886083	272	*	p65_0hr_peak_4930	37	.	5.15551	7.63229	3.72411	129	Intron (ENST00000450735.7/9455, intron 2 of 8)	15	82892777	82942111	49335	1	105370928	ENST00000835345.1	-6694	NA	LOC105370928	uncharacterized LOC105370928
chr15	82888802	82888977	176	*	p65_0hr_peak_4931	32	.	4.93918	6.94521	3.26756	20	Intron (ENST00000450735.7/9455, intron 2 of 8)	15	82892777	82942111	49335	1	105370928	ENST00000835345.1	-3800	NA	LOC105370928	uncharacterized LOC105370928
chr15	82998619	82998831	213	*	p65_0hr_peak_4932	26	.	4.30571	6.09996	2.61559	37	3' UTR	15	82988441	83008616	20176	2	123207	ENST00000514272.2	9785	ENSG00000169609	C15orf40	chromosome 15 open reading frame 40
chr15	83454341	83454870	530	*	p65_0hr_peak_4933	37	.	5.16686	7.67231	3.72411	420	Intron (ENST00000492099.1/6457, intron 1 of 2)	15	83447531	83618739	171209	1	6457	ENST00000324537.5	6810	ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
chr15	84352592	84352767	176	*	p65_0hr_peak_4934	26	.	4.29626	6.06674	2.61559	108	Intron (ENST00000741223.1/648809, intron 11 of 15)	15	84389729	84395903	6175	1	105376722	ENST00000561247.1	-36962	NA	LOC105376722	uncharacterized LOC105376722
chr15	85466187	85466374	188	*	p65_0hr_peak_4935	26	.	4.66429	6.22211	2.69513	124	Intron (ENST00000559362.5/11214, intron 1 of 14)	15	85544040	85579184	35145	1	11214	ENST00000558166.2	-77666	ENSG00000170776	AKAP13	A-kinase anchoring protein 13
chr15	86531808	86531989	182	*	p65_0hr_peak_4936	32	.	4.94151	6.95196	3.26756	72	Intron (ENST00000614907.3/123624, intron 19 of 22)	15	86578684	87049169	470486	1	123624	ENST00000681381.1	-46695	ENSG00000273540	AGBL1	AGBL carboxypeptidase 1
chr15	87000151	87000471	321	*	p65_0hr_peak_4937	16	.	3.44457	4.60611	1.65242	160	Intron (ENST00000441037.7/123624, intron 24 of 24)	15	86938797	86988426	49630	2	102724452	ENST00000558587.1	-11725	ENSG00000259620	LOC102724452	uncharacterized LOC102724452
chr15	87278214	87278389	176	*	p65_0hr_peak_4938	23	.	4.11598	5.49678	2.33271	99	Distal Intergenic	15	87309680	87356536	46857	2	102724465	ENST00000785518.1	78147	NA	LOC102724465	uncharacterized LOC102724465
chr15	87485558	87485749	192	*	p65_0hr_peak_4939	32	.	4.93918	6.94521	3.26756	94	Intron (ENST00000785490.1/102724465, intron 1 of 4)	15	87325829	87496140	170312	2	102724465	ENST00000785507.1	10391	NA	LOC102724465	uncharacterized LOC102724465
chr15	87512672	87512951	280	*	p65_0hr_peak_4940	24	.	4.41839	5.66714	2.44991	148	Intron (ENST00000785487.1/102724465, intron 1 of 3)	15	87326671	87502304	175634	2	102724465	ENST00000785494.1	-10368	NA	LOC102724465	uncharacterized LOC102724465
chr15	87513433	87514146	714	*	p65_0hr_peak_4941	43	.	5.76238	8.46002	4.37116	129	Intron (ENST00000785487.1/102724465, intron 1 of 3)	15	87326671	87502304	175634	2	102724465	ENST00000785494.1	-11129	NA	LOC102724465	uncharacterized LOC102724465
chr15	87561207	87561382	176	*	p65_0hr_peak_4942	23	.	4.11598	5.49678	2.33271	156	Intron (ENST00000665121.1/102724465, intron 1 of 4)	15	87576927	87579866	2940	1	145978	ENST00000560153.3	-15545	ENSG00000259527	LINC00052	long intergenic non-protein coding RNA 52
chr15	88361069	88361244	176	*	p65_0hr_peak_4943	26	.	4.25024	5.91036	2.61559	114	Intron (ENST00000765092.1/ENST00000765092.1, intron 3 of 3)	15	88459478	88464813	5336	2	26589	ENST00000559538.1	103569	ENSG00000259494	MRPL46	mitochondrial ribosomal protein L46
chr15	89046815	89046990	176	*	p65_0hr_peak_4944	37	.	5.15551	7.63229	3.72411	107	Intron (ENST00000757231.1/102724566, intron 1 of 4)	15	89041274	89077215	35942	1	102724566	ENST00000668304.1	5541	NA	CARMAL	coronary artery disease region linked MFGE8 regulatory lncRNA
chr15	90636066	90636241	176	*	p65_0hr_peak_4945	32	.	4.93918	6.94521	3.26756	87	Promoter (1-2kb)	15	90637852	90638517	666	1	64784	ENST00000558167.1	-1611	ENSG00000140577	CRTC3	CREB regulated transcription coactivator 3
chr15	91177593	91177813	221	*	p65_0hr_peak_4946	36	.	5.10029	7.44386	3.66069	96	Intron (ENST00000545111.6/9899, intron 1 of 11)	15	91225870	91301308	75439	1	9899	ENST00000330276.4	-48057	ENSG00000185518	SV2B	synaptic vesicle glycoprotein 2B
chr15	92139200	92139473	274	*	p65_0hr_peak_4947	37	.	5.16686	7.67231	3.72411	114	Intron (ENST00000318445.11/28232, intron 7 of 9)	15	92126186	92162946	36761	1	28232	ENST00000555210.1	13014	ENSG00000176463	SLCO3A1	solute carrier organic anion transporter family member 3A1
chr15	92776309	92776484	176	*	p65_0hr_peak_4948	26	.	4.30571	6.09996	2.61559	106	Intron (ENST00000557398.2/400451, intron 1 of 3)	15	92787914	92788472	559	2	101926994	ENST00000557545.1	11988	NA	LOC101926994	uncharacterized LOC101926994
chr15	93678387	93678640	254	*	p65_0hr_peak_4949	32	.	4.93918	6.94521	3.26756	143	Intron (ENST00000653322.2/107983974, intron 7 of 7)	15	93589867	93760799	170933	1	107983974	ENST00000554318.2	88520	NA	LOC107983974	uncharacterized LOC107983974
chr15	93679566	93679744	179	*	p65_0hr_peak_4950	32	.	4.93918	6.94521	3.26756	122	Intron (ENST00000653322.2/107983974, intron 7 of 7)	15	93589867	93760799	170933	1	107983974	ENST00000554318.2	89699	NA	LOC107983974	uncharacterized LOC107983974
chr15	93680986	93681161	176	*	p65_0hr_peak_4951	26	.	4.30571	6.09996	2.61559	128	Intron (ENST00000653322.2/107983974, intron 7 of 7)	15	93589867	93760799	170933	1	107983974	ENST00000554318.2	91119	NA	LOC107983974	uncharacterized LOC107983974
chr15	93797302	93797477	176	*	p65_0hr_peak_4952	26	.	4.30571	6.09996	2.61559	53	Intron (ENST00000557481.6/283682, intron 4 of 6)	15	93835490	93878822	43333	1	101927153	ENST00000663183.1	-38013	ENSG00000258476	LINC02207	long intergenic non-protein coding RNA 2207
chr15	95453211	95453462	252	*	p65_0hr_peak_4953	50	.	6.028	9.31118	5.04104	159	Intron (ENST00000840548.1/145820, intron 3 of 4)	15	95438990	95507113	68124	1	145820	ENST00000840565.1	14221	ENSG00000259134	LINC00924	long intergenic non-protein coding RNA 924
chr15	96898255	96898463	209	*	p65_0hr_peak_4954	32	.	4.93918	6.94521	3.26756	33	Distal Intergenic	15	96984430	97432501	448072	1	107984764	ENST00000740177.1	-85967	ENSG00000259485	LINC02253	long intergenic non-protein coding RNA 2253
chr15	97267591	97267766	176	*	p65_0hr_peak_4955	26	.	4.30571	6.09996	2.61559	63	Intron (ENST00000740177.1/107984764, intron 3 of 6)	15	97295597	97432501	136905	1	107984764	ENST00000740199.1	-27831	ENSG00000259485	LINC02253	long intergenic non-protein coding RNA 2253
chr15	97290723	97290945	223	*	p65_0hr_peak_4956	48	.	5.95034	9.04384	4.87199	153	Intron (ENST00000740177.1/107984764, intron 3 of 6)	15	97295597	97432501	136905	1	107984764	ENST00000740199.1	-4652	ENSG00000259485	LINC02253	long intergenic non-protein coding RNA 2253
chr15	97363810	97364015	206	*	p65_0hr_peak_4957	37	.	5.16686	7.67231	3.72411	119	Intron (ENST00000740177.1/107984764, intron 3 of 6)	15	97390157	97432085	41929	1	107984764	ENST00000740218.1	-26142	ENSG00000259485	LINC02253	long intergenic non-protein coding RNA 2253
chr15	97364908	97365083	176	*	p65_0hr_peak_4958	26	.	4.30571	6.09996	2.61559	94	Intron (ENST00000740177.1/107984764, intron 3 of 6)	15	97390157	97432085	41929	1	107984764	ENST00000740218.1	-25074	ENSG00000259485	LINC02253	long intergenic non-protein coding RNA 2253
chr15	100367941	100368170	230	*	p65_0hr_peak_4959	18	.	3.83905	4.78528	1.81339	210	Intron (ENST00000729637.1/388182, intron 1 of 2)	15	100372936	100382633	9698	1	102723320	ENST00000664239.1	-4766	NA	CERS3-AS1	CERS3 antisense RNA 1
chr15	100420676	100420913	238	*	p65_0hr_peak_4960	26	.	4.30571	6.09996	2.61559	98	Intron (ENST00000560643.1/102723320, intron 2 of 3)	15	100399875	100437914	38040	1	102723320	ENST00000560643.1	20801	NA	CERS3-AS1	CERS3 antisense RNA 1
chr15	100674566	100674741	176	*	p65_0hr_peak_4961	26	.	4.30571	6.09996	2.61559	10	Distal Intergenic	15	100716028	100722697	6670	1	105371024	ENST00000776310.1	-41287	NA	LOC105371024	uncharacterized LOC105371024
chr15	100731120	100731295	176	*	p65_0hr_peak_4962	37	.	5.11673	7.4989	3.70905	96	Promoter (1-2kb)	15	100732971	100734315	1345	1	105371024	ENST00000770605.1	-1676	NA	LOC105371024	uncharacterized LOC105371024
chr15	101287608	101287783	176	*	p65_0hr_peak_4963	26	.	4.30571	6.09996	2.61559	63	Promoter (<=1kb)	15	101284736	101287696	2961	2	6627	ENST00000559686.3	0	ENSG00000131876	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
chr15	101916008	101916222	215	*	p65_0hr_peak_4964	37	.	5.44168	7.61256	3.72411	157	Distal Intergenic	15	101953420	101956355	2936	1	100124412	ENST00000743244.1	-37198	ENSG00000248893	FAM138E	family with sequence similarity 138 member E
chr15	101952283	101952458	176	*	p65_0hr_peak_4965	31	.	4.89076	6.80769	3.18713	88	Promoter (<=1kb)	15	101953420	101956355	2936	1	100124412	ENST00000743244.1	-962	ENSG00000248893	FAM138E	family with sequence similarity 138 member E
