gene_id,Gene,chr,start,end,strand
ENSG00000174574.18,AKIRIN1,chr1,38991253,39007692,+
ENSG00000164241.15,C5orf63,chr5,127044769,127073577,-
ENSG00000143851.19,PTPN7,chr1,202147011,202161588,-
ENSG00000162771.8,GARIN4,chr1,212624473,212626775,+
ENSG00000196453.10,ZNF777,chr7,149429029,149461067,-
ENSG00000172086.11,KRCC1,chr2,88027202,88064252,-
ENSG00000117360.15,PRPF3,chr1,150321475,150353341,+
ENSG00000111832.14,RWDD1,chr6,116571385,116598204,+
ENSG00000265107.5,GJA5,chr1,147755803,147773390,-
ENSG00000065802.14,ASB1,chr2,238426741,238452250,+
ENSG00000196378.16,ZNF34,chr8,144770440,144788684,-
ENSG00000142910.18,TINAGL1,chr1,31576356,31587691,+
ENSG00000144747.19,TMF1,chr3,69019826,69052382,-
ENSG00000270757.1,HSPE1-MOB4,chr2,197500412,197550726,+
ENSG00000163545.12,NUAK2,chr1,205302058,205321781,-
ENSG00000120253.16,NUP43,chr6,149723372,149750286,-
ENSG00000137274.16,BPHL,chr6,3118373,3153661,+
ENSG00000197385.8,ZNF860,chr3,31981721,31994074,+
ENSG00000181016.11,LSMEM1,chr7,112480852,112491418,+
ENSG00000178719.19,GRINA,chr8,143990047,143994935,+
ENSG00000115364.16,MRPL19,chr2,75646776,75692058,+
ENSG00000229314.8,ORM1,chr9,114322950,114326970,+
ENSG00000235453.14,SMIM27,chr9,32551143,32568621,+
ENSG00000120337.10,TNFSF18,chr1,173039201,173050941,-
ENSG00000274944.4,ENSG00000274944,chr1,38864500,38881617,-
ENSG00000137103.22,TMEM8B,chr9,35814450,35865518,+
ENSG00000180871.10,CXCR2,chr2,218125268,218137251,+
ENSG00000146674.18,IGFBP3,chr7,45912244,45921874,-
ENSG00000198892.9,SHISA4,chr1,201888674,201893072,+
ENSG00000288550.3,ENSG00000288550,chr3,9917115,9945385,+
ENSG00000173662.22,TAS1R1,chr1,6555302,6579755,+
ENSG00000160058.21,BSDC1,chr1,32364632,32394731,-
ENSG00000170846.17,MRFAP1L2,chr4,6663395,6676755,+
ENSG00000197858.14,GPAA1,chr8,144082336,144093149,+
ENSG00000178403.4,NEUROG2,chr4,112513515,112516180,-
ENSG00000163636.13,PSMD6,chr3,64010548,64024010,-
ENSG00000124570.23,SERPINB6,chr6,2944467,2972375,-
ENSG00000132031.15,MATN3,chr2,19992051,20012824,-
ENSG00000177984.8,LCN15,chr9,136759633,136766255,-
ENSG00000115457.12,IGFBP2,chr2,216632827,216664454,+
ENSG00000175946.10,KLHL38,chr8,123643038,123653808,-
ENSG00000169174.15,PCSK9,chr1,55039444,55064852,+
ENSG00000214193.13,SH3D21,chr1,36306313,36329340,+
ENSG00000185662.12,SMIM23,chr5,171782431,171796126,+
ENSG00000120896.16,SORBS3,chr8,22544985,22575788,+
ENSG00000171617.18,ENC1,chr5,74627405,74641424,-
ENSG00000171224.11,FAM241B,chr10,69630227,69633614,+
ENSG00000137207.14,YIPF3,chr6,43511199,43516985,-
ENSG00000138326.23,RPS24,chr10,78033722,78056813,+
ENSG00000009950.18,MLXIPL,chr7,73593193,73624575,-
ENSG00000162819.14,BROX,chr1,222711479,222735927,+
ENSG00000133226.21,SRRM1,chr1,24631715,24673281,+
ENSG00000007866.23,TEAD3,chr6,35473596,35497868,-
ENSG00000159650.11,UROC1,chr3,126481164,126517778,-
ENSG00000143819.15,EPHX1,chr1,225810047,225845567,+
ENSG00000020129.18,NCDN,chr1,35557441,35567274,+
ENSG00000112041.14,TULP1,chr6,35497873,35512941,-
ENSG00000146833.18,TRIM4,chr7,99876957,99919604,-
ENSG00000243480.8,AMY2A,chr1,103617426,103625780,+
ENSG00000237412.7,PRSS56,chr2,232520387,232525716,+
ENSG00000146757.15,ZNF92,chr7,65373798,65401136,+
ENSG00000134323.15,MYCN,chr2,15938395,15947022,+
ENSG00000085999.15,RAD54L,chr1,46246460,46282459,+
ENSG00000113722.19,CDX1,chr5,150166771,150186162,+
ENSG00000135164.21,DMTF1,chr7,87152339,87202747,+
ENSG00000138794.11,CASP6,chr4,109685836,109703583,-
ENSG00000147873.6,IFNA5,chr9,21304325,21305313,-
ENSG00000116459.13,ATP5PB,chr1,111448110,111468527,+
ENSG00000180573.11,H2AC6,chr6,26124144,26139116,+
ENSG00000131236.20,CAP1,chr1,40039734,40072767,+
ENSG00000117036.13,ETV3,chr1,157121190,157138952,-
ENSG00000165264.13,NDUFB6,chr9,32552902,32573189,-
ENSG00000276302.1,ENSG00000276302,chr6,28267120,28281580,+
ENSG00000159239.13,ENSG00000159239,chr2,74393835,74421662,-
ENSG00000129128.14,SPCS3,chr4,176319959,176333045,+
ENSG00000114867.24,EIF4G1,chr3,184314489,184335358,+
ENSG00000116661.13,FBXO2,chr1,11637017,11655785,-
ENSG00000129596.7,CDO1,chr5,115804732,115816820,-
ENSG00000128694.14,OSGEPL1,chr2,189746414,189763230,-
ENSG00000188295.16,ZNF669,chr1,247098034,247104386,-
ENSG00000109758.11,HGFAC,chr4,3441923,3449493,+
ENSG00000155087.4,ODF1,chr8,102551588,102561018,+
ENSG00000188372.16,ZP3,chr7,76397496,76442071,+
ENSG00000128595.19,CALU,chr7,128739291,128773400,+
ENSG00000180098.11,TRNAU1AP,chr1,28552990,28578549,+
ENSG00000114626.20,ABTB1,chr3,127672893,127683197,+
ENSG00000023572.11,GLRX2,chr1,193078365,193106114,-
ENSG00000010318.24,PHF7,chr3,52410503,52427966,+
ENSG00000106436.8,MYL10,chr7,101613329,101629296,-
ENSG00000104763.22,ASAH1,chr8,18055991,18084998,-
ENSG00000134970.16,TMED7,chr5,115607317,115634830,-
ENSG00000133561.17,GIMAP6,chr7,150625374,150632651,-
ENSG00000233412.6,OR5H15,chr3,98166695,98169774,+
ENSG00000162882.17,HAAO,chr2,42765708,42792941,-
ENSG00000258864.1,ENSG00000258864,chr5,112827212,112867582,+
ENSG00000090097.24,PCBP4,chr3,51957447,51974630,-
ENSG00000114646.11,CSPG5,chr3,47562237,47580792,-
ENSG00000064703.15,DDX20,chr1,111754831,111775602,+
ENSG00000112306.10,RPS12,chr6,132814541,132825144,+
ENSG00000181788.6,SIAH2,chr3,150741124,150763496,-
ENSG00000117862.16,TXNDC12,chr1,52020129,52056188,-
ENSG00000180817.14,PPA1,chr10,70202830,70233911,-
ENSG00000172073.5,SPMIP9,chr2,88524618,88529591,+
ENSG00000160883.13,HK3,chr5,176880819,176899437,-
ENSG00000177489.1,OR2G2,chr1,247588359,247589313,+
ENSG00000186283.16,TOR3A,chr1,179081853,179098028,+
ENSG00000189376.14,C8orf76,chr8,123218273,123241412,-
ENSG00000180053.8,NKX2-6,chr8,23701739,23706756,-
ENSG00000163599.18,CTLA4,chr2,203853887,203873965,+
ENSG00000138684.9,IL21,chr4,122610107,122621066,-
ENSG00000158525.16,CPA5,chr7,130344815,130368730,+
ENSG00000198492.18,YTHDF2,chr1,28736607,28770214,+
ENSG00000175449.17,RFESD,chr5,95646717,95684773,+
ENSG00000142864.17,SERBP1,chr1,67406388,67430418,-
ENSG00000248109.3,MARCOL,chr5,148221649,148243580,+
ENSG00000115526.13,CHST10,chr2,100391858,100417826,-
ENSG00000148303.19,RPL7A,chr9,133347949,133351435,+
ENSG00000077800.14,FKBP6,chr7,73328160,73358637,+
ENSG00000179270.8,PCARE,chr2,29060975,29074566,-
ENSG00000130675.16,MNX1,chr7,156993900,157010668,-
ENSG00000285839.1,ENSG00000285839,chr1,52020152,52033350,-
ENSG00000185414.22,MRPL30,chr2,99181110,99224498,+
ENSG00000168269.11,FOXI1,chr5,170105892,170109734,+
ENSG00000123992.23,DNPEP,chr2,219360089,219400022,-
ENSG00000203877.9,RIPPLY2,chr6,83853359,83857515,+
ENSG00000196800.7,SPINK14,chr5,148168545,148175619,+
ENSG00000185009.15,AP3M1,chr10,74120117,74151055,-
ENSG00000233198.5,RNF224,chr9,137226907,137229640,+
ENSG00000060762.22,MPC1,chr6,166364915,166383002,-
ENSG00000136877.18,FPGS,chr9,127794596,127815065,+
ENSG00000283967.1,TAF11L8,chr5,17590363,17590960,-
ENSG00000121634.6,GJA8,chr1,147902794,147909269,+
ENSG00000169714.19,CNBP,chr3,129167290,129184008,-
ENSG00000166321.16,NUDT13,chr10,73110374,73131828,+
ENSG00000230358.6,SPDYE21,chr7,67276940,67289005,+
ENSG00000050344.11,NFE2L3,chr7,26152189,26190901,+
ENSG00000115474.8,KCNJ13,chr2,232765801,232776566,-
ENSG00000136897.9,MRPL50,chr9,101386115,101398665,-
ENSG00000107021.19,TBC1D13,chr9,128787226,128810432,+
ENSG00000163501.8,IHH,chr2,219054423,219061064,-
ENSG00000131459.15,GFPT2,chr5,180300667,180353359,-
ENSG00000116521.14,SCAMP3,chr1,155255978,155262433,-
ENSG00000205795.6,CYS1,chr2,10056472,10080944,-
ENSG00000118523.8,CCN2,chr6,131948175,131951456,-
ENSG00000109775.13,UFSP2,chr4,185397597,185425987,-
ENSG00000160783.21,PMF1,chr1,156212988,156240585,+
ENSG00000120159.15,CAAP1,chr9,26837784,26892824,-
ENSG00000163406.13,SLC15A2,chr3,121894354,121944188,+
ENSG00000170854.20,RIOX2,chr3,97941332,97972457,-
ENSG00000271601.6,LIX1L,chr1,145933422,145958055,-
ENSG00000288914.1,ENSG00000288914,chr7,105040857,105040956,+
ENSG00000136697.13,IL1F10,chr2,113067969,113075843,+
ENSG00000163938.19,GNL3,chr3,52681155,52696160,+
ENSG00000162783.11,IER5,chr1,181088699,181092900,+
ENSG00000146067.19,FAM193B,chr5,177519787,177554601,-
ENSG00000164109.16,MAD2L1,chr4,120055622,120067192,-
ENSG00000186226.9,LCE1E,chr1,152786213,152788426,+
ENSG00000013810.23,TACC3,chr4,1712857,1745178,+
ENSG00000130768.17,SMPDL3B,chr1,27934966,27959157,+
ENSG00000121764.14,HCRTR1,chr1,31617659,31632518,+
ENSG00000136870.12,ZNF189,chr9,101398841,101414176,+
ENSG00000122861.18,PLAU,chr10,73909176,73917501,+
ENSG00000064835.12,POU1F1,chr3,87259403,87276584,-
ENSG00000282872.2,C1orf232,chr1,26164100,26168963,-
ENSG00000112031.18,MTRF1L,chr6,152987361,153002802,-
ENSG00000284373.1,TAF11L2,chr5,17498230,17498827,+
ENSG00000189325.9,BNIP5,chr6,36315756,36337010,-
ENSG00000145723.19,GIN1,chr5,103085999,103120226,-
ENSG00000071539.16,TRIP13,chr5,892848,919357,+
ENSG00000226314.10,ZKSCAN8P1,chr6,28161755,28170549,+
ENSG00000162999.14,DUSP19,chr2,183078558,183101060,+
ENSG00000106992.21,AK1,chr9,127866434,127878558,-
ENSG00000179403.14,VWA1,chr1,1434860,1446012,+
ENSG00000144029.16,MRPS5,chr2,95085368,95122034,-
ENSG00000106258.18,CYP3A5,chr7,99647441,99680043,-
ENSG00000054116.14,TRAPPC3,chr1,36136569,36156053,-
ENSG00000142731.13,PLK4,chr4,127880889,127899224,+
ENSG00000137575.14,SDCBP,chr8,58552923,58584380,+
ENSG00000172795.18,DCP2,chr5,112976701,113028477,+
ENSG00000188566.17,NDOR1,chr9,137205661,137219371,+
ENSG00000164877.21,MICALL2,chr7,1428464,1459539,-
ENSG00000188739.17,RBM34,chr1,235131182,235161627,-
ENSG00000131669.12,NINJ1,chr9,93121494,93134612,-
ENSG00000248333.11,CDK11B,chr1,1635224,1659267,-
ENSG00000117385.18,P3H1,chr1,42746334,42767084,-
ENSG00000138379.6,MSTN,chr2,190055699,190062740,-
ENSG00000273155.1,ENSG00000273155,chr2,99154997,99195298,+
ENSG00000126882.15,FAM78A,chr9,131258075,131278194,-
ENSG00000165629.22,ATP5F1C,chr10,7788091,7807911,+
ENSG00000164112.15,SMIM43,chr4,121758532,121766260,-
ENSG00000182600.11,SNORC,chr2,232857269,232878708,+
ENSG00000170340.13,B3GNT2,chr2,62195484,62226271,+
ENSG00000165678.24,GHITM,chr10,84139481,84154841,+
ENSG00000235098.11,ANKRD65,chr1,1415636,1421769,-
ENSG00000054356.16,PTPRN,chr2,219289622,219309648,-
ENSG00000284341.1,ENSG00000284341,chr9,136977517,136985435,+
ENSG00000274286.2,ADRA2B,chr2,96112875,96116571,-
ENSG00000163633.14,C4orf36,chr4,86876204,86892813,-
ENSG00000142945.15,KIF2C,chr1,44739809,44767767,+
ENSG00000164736.7,SOX17,chr8,54457927,54462314,+
ENSG00000144306.17,SCRN3,chr2,174395723,174432340,+
ENSG00000163376.11,KBTBD8,chr3,66998306,67011210,+
ENSG00000132313.16,MRPL35,chr2,86199354,86222540,+
ENSG00000183763.11,TRAIP,chr3,49828594,49856597,-
ENSG00000273331.1,TM4SF19-DYNLT2B,chr3,196316081,196338373,-
ENSG00000284439.1,TAF11L3,chr5,17518366,17518963,+
ENSG00000121897.17,LIAS,chr4,39459003,39485109,+
ENSG00000213439.3,OR5AC1,chr3,98064471,98065396,+
ENSG00000145107.17,TM4SF19,chr3,196319341,196338604,-
ENSG00000130764.12,LRRC47,chr1,3778558,3796517,-
ENSG00000124767.9,GLO1,chr6,38675924,38703178,-
ENSG00000197713.17,RPE,chr2,210002564,210027529,+
ENSG00000126878.15,AIF1L,chr9,131096445,131123243,+
ENSG00000183624.16,HMCES,chr3,129278440,129306283,+
ENSG00000152591.15,DSPP,chr4,87608528,87616873,+
ENSG00000138386.19,NAB1,chr2,190646745,190695528,+
ENSG00000146909.10,NOM1,chr7,156949705,156973176,+
ENSG00000235106.13,BRD3OS,chr9,134025428,134034666,+
ENSG00000173272.18,MZT2A,chr2,131464899,131493042,-
ENSG00000109445.13,ZNF330,chr4,141220279,141234697,+
ENSG00000270276.3,H4C15,chr1,149854044,149861159,-
ENSG00000109814.14,UGDH,chr4,39498754,39528311,-
ENSG00000147669.13,POLR2K,chr8,100150609,100154005,+
ENSG00000091127.16,PUS7,chr7,105439660,105522272,-
ENSG00000187944.5,C2orf66,chr2,196804416,196809355,-
ENSG00000152705.8,CATSPER3,chr5,134967906,135011696,+
ENSG00000138095.22,LRPPRC,chr2,43886223,43996226,-
ENSG00000117472.12,TSPAN1,chr1,46173779,46196490,+
ENSG00000123610.6,TNFAIP6,chr2,151357584,151380931,+
ENSG00000163017.16,ACTG2,chr2,73892231,73919865,+
ENSG00000128563.15,PRKRIP1,chr7,102363807,102426679,+
ENSG00000249992.2,TMEM158,chr3,45224465,45226287,-
ENSG00000160789.27,LMNA,chr1,156082571,156140085,+
ENSG00000115540.17,MOB4,chr2,197515570,197553699,+
ENSG00000115459.20,ELMOD3,chr2,85354393,85391752,+
ENSG00000143162.11,CREG1,chr1,167527806,167553822,-
ENSG00000119203.16,CPSF3,chr2,9423622,9473117,+
ENSG00000282301.4,CYP3A7-CYP3A51P,chr7,99684956,99735102,-
ENSG00000096080.14,MRPS18A,chr6,43669977,43687954,-
ENSG00000145103.17,ILDR1,chr3,121987321,122022282,-
ENSG00000167114.15,SLC27A4,chr9,128340474,128363283,+
ENSG00000164091.14,WDR82,chr3,52254433,52288020,-
ENSG00000105829.14,BET1,chr7,93962761,94004383,-
ENSG00000185278.18,ZBTB37,chr1,173868081,173903547,+
ENSG00000203737.5,GPR52,chr1,174447963,174449545,+
ENSG00000135953.13,SLC67A2,chr2,102711172,102736899,-
ENSG00000176986.18,SEC24C,chr10,73744347,73772173,+
ENSG00000091137.16,SLC26A4,chr7,107660593,107717809,+
ENSG00000122481.19,RWDD3,chr1,95234066,95247691,+
ENSG00000182308.7,DCAF4L1,chr4,41981755,41986465,+
ENSG00000153563.18,CD8A,chr2,86784454,86808396,-
ENSG00000090539.18,CHRD,chr3,184379380,184390736,+
ENSG00000213672.10,NCKIPSD,chr3,48662985,48686364,-
ENSG00000214402.8,LCNL1,chr9,136981903,136986410,+
ENSG00000116663.13,FBXO6,chr1,11664140,11674354,+
ENSG00000188910.10,GJB3,chr1,34781174,34786369,+
ENSG00000162851.10,TFB2M,chr1,246540560,246566290,-
ENSG00000143595.15,AQP10,chr1,154321089,154325329,+
ENSG00000113845.12,TIMMDC1,chr3,119498514,119525090,+
ENSG00000170891.13,CYTL1,chr4,5014585,5019487,-
ENSG00000169618.8,PROKR1,chr2,68643085,68659042,+
ENSG00000172113.12,NME6,chr3,48287639,48301685,-
ENSG00000145192.15,AHSG,chr3,186612775,186627803,+
ENSG00000112715.26,VEGFA,chr6,43770183,43786487,+
ENSG00000069275.15,NUCKS1,chr1,205710542,205750270,-
ENSG00000183607.12,GKN2,chr2,68938775,68953028,-
ENSG00000187522.17,HSPA14,chr10,14838163,14871852,+
ENSG00000143753.16,DEGS1,chr1,224175755,224202394,+
ENSG00000166220.15,TBATA,chr10,70771237,70785401,-
ENSG00000116209.14,TMEM59,chr1,54026680,54053504,-
ENSG00000205236.6,ENSG00000205236,chr7,102582522,102642869,-
ENSG00000127954.15,STEAP4,chr7,88270891,88307061,-
ENSG00000178966.18,RMI1,chr9,83980354,84004078,+
ENSG00000008128.25,CDK11A,chr1,1702378,1724571,-
ENSG00000145824.15,CXCL14,chr5,135570678,135579580,-
ENSG00000112212.13,TSPO2,chr6,41039277,41044344,+
ENSG00000270882.3,H4C14,chr1,149832656,149839767,+
ENSG00000145861.11,C1QTNF2,chr5,160347362,160370666,-
ENSG00000163069.15,SGCB,chr4,52020696,52038305,-
ENSG00000144848.13,ATG3,chr3,112531771,112562318,-
ENSG00000163389.14,POGLUT1,chr3,119468790,119494708,+
ENSG00000164221.15,CCDC112,chr5,115267187,115296756,-
ENSG00000173673.10,HES3,chr1,6241480,6246656,+
ENSG00000070756.19,PABPC1,chr8,100685815,100722809,-
ENSG00000142694.9,EVA1B,chr1,36322029,36324154,-
ENSG00000164107.10,HAND2,chr4,173524968,173530229,-
ENSG00000203663.4,OR2L2,chr1,248030069,248042305,+
ENSG00000203722.10,RAET1G,chr6,149915592,149923126,-
ENSG00000142675.20,CNKSR1,chr1,26177458,26189886,+
ENSG00000138029.16,HADHB,chr2,26243169,26290473,+
ENSG00000134375.13,TIMM17A,chr1,201955475,201970780,+
ENSG00000164924.20,YWHAZ,chr8,100914525,100953397,-
ENSG00000124374.11,PAIP2B,chr2,71181701,71227112,-
ENSG00000153029.18,MR1,chr1,181033373,181061938,+
ENSG00000112308.16,C6orf62,chr6,24704104,24720900,-
ENSG00000164631.20,ZNF12,chr7,6688432,6706979,-
ENSG00000170364.15,SETMAR,chr3,4303303,4321454,+
ENSG00000122543.11,OCM,chr7,5879826,5886363,+
ENSG00000152455.18,SUV39H2,chr10,14878322,14906331,+
ENSG00000005421.11,PON1,chr7,95297107,95325949,-
ENSG00000162896.8,PIGR,chr1,206928521,206949367,-
ENSG00000115053.19,NCL,chr2,231453530,231483641,-
ENSG00000174950.13,CD164L2,chr1,27379175,27383339,-
ENSG00000116721.9,PRAMEF1,chr1,12791396,12796628,+
ENSG00000146425.13,DYNLT1,chr6,158612720,158644771,-
ENSG00000112115.7,IL17A,chr6,52186374,52190638,+
ENSG00000143622.14,RIT1,chr1,155897807,155911408,-
ENSG00000164047.7,CAMP,chr3,48223311,48225491,+
ENSG00000179178.13,TMEM125,chr1,43269975,43274007,+
ENSG00000183696.16,UPP1,chr7,48088597,48108736,+
ENSG00000167110.21,GOLGA2,chr9,128255828,128276036,-
ENSG00000180929.6,GPR62,chr3,51955380,51957499,+
ENSG00000162757.6,C1orf74,chr1,209779207,209784620,-
ENSG00000124587.16,PEX6,chr6,42959716,42979249,-
ENSG00000148308.20,GTF3C5,chr9,133030674,133058503,+
ENSG00000204010.4,IFIT1B,chr10,89378049,89385205,+
ENSG00000138078.18,PREPL,chr2,44316184,44361862,-
ENSG00000184378.5,ACTRT3,chr3,169765609,169769851,-
ENSG00000172478.20,MAB21L4,chr2,240886047,240896894,-
ENSG00000284667.1,SCYGR5,chr2,227666803,227667061,+
ENSG00000172116.25,CD8B,chr2,86815338,86861977,-
ENSG00000250298.6,GIMD1,chr4,106357391,106368778,-
ENSG00000123933.19,MXD4,chr4,2247430,2262144,-
ENSG00000163794.6,UCN,chr2,27307399,27308445,-
ENSG00000196456.15,ZNF775,chr7,150368789,150398634,+
ENSG00000230062.9,ANKRD66,chr6,46746921,46759790,+
ENSG00000106852.17,LHX6,chr9,122202576,122229626,-
ENSG00000136932.18,TRMO,chr9,97894511,97922570,-
ENSG00000174255.8,ZNF80,chr3,114234630,114237578,-
ENSG00000189339.14,SLC35E2B,chr1,1659528,1693059,-
ENSG00000164078.17,MST1R,chr3,49886901,49906130,-
ENSG00000196747.5,H2AC13,chr6,27808172,27808667,+
ENSG00000188784.4,PLA2G2E,chr1,19920008,19923617,-
ENSG00000145198.17,VWA5B2,chr3,184228995,184242342,+
ENSG00000107371.16,EXOSC3,chr9,37759233,37832117,-
ENSG00000283247.2,CCDC201,chr7,45859993,45873082,-
ENSG00000185519.11,FAM131C,chr1,16057768,16073664,-
ENSG00000145191.17,EIF2B5,chr3,184134985,184146127,+
ENSG00000172244.11,C5orf34,chr5,43486704,43515148,-
ENSG00000082213.20,C5orf22,chr5,31532277,31555335,+
ENSG00000240747.10,KRABD1,chr3,42936335,42942799,+
ENSG00000196182.13,STK40,chr1,36339619,36385932,-
ENSG00000136826.17,KLF4,chr9,107484453,107490482,-
ENSG00000164323.17,CFAP97,chr4,185158960,185210815,-
ENSG00000163161.16,ERCC3,chr2,127257284,127294188,-
ENSG00000082516.10,GEMIN5,chr5,154886739,154938242,-
ENSG00000148384.16,INPP5E,chr9,136428614,136439882,-
ENSG00000172771.14,EFCAB12,chr3,129401320,129428645,-
ENSG00000169155.12,ZBTB43,chr9,126804987,126838210,+
ENSG00000133597.13,ADCK2,chr7,140672884,140696261,+
ENSG00000175305.20,CCNE2,chr8,94874346,94896680,-
ENSG00000164045.14,CDC25A,chr3,48157145,48188428,-
ENSG00000187003.7,ACTL7A,chr9,108862265,108863756,+
ENSG00000143158.13,MPC2,chr1,167916674,167937515,-
ENSG00000116809.14,ZBTB17,chr1,15940147,15976132,-
ENSG00000164334.17,FAM170A,chr5,119629557,119635822,+
ENSG00000153234.18,NR4A2,chr2,156324431,156342348,-
ENSG00000196670.15,ZFP62,chr5,180843576,180861285,-
ENSG00000164172.22,MOCS2,chr5,53094140,53113016,-
ENSG00000213625.10,LEPROT,chr1,65420546,65436051,+
ENSG00000166317.13,SYNPO2L,chr10,73644880,73663803,-
ENSG00000204947.11,ZNF425,chr7,149102783,149126348,-
ENSG00000188783.8,PRELP,chr1,203475759,203491352,+
ENSG00000117751.20,PPP1R8,chr1,27830762,27851676,+
ENSG00000127418.17,FGFRL1,chr4,1008648,1026901,+
ENSG00000169599.15,NFU1,chr2,69396071,69437665,-
ENSG00000165272.18,AQP3,chr9,33441155,33447596,-
ENSG00000104549.14,SQLE,chr8,124998466,125022294,+
ENSG00000076003.7,MCM6,chr2,135839625,135876484,-
ENSG00000162430.19,SELENON,chr1,25800179,25818221,+
ENSG00000158715.8,SLC45A3,chr1,205657850,205680990,-
ENSG00000133731.12,IMPA1,chr8,81656686,81686848,-
ENSG00000106328.11,FSCN3,chr7,127591408,127603507,+
ENSG00000197889.12,MEIG1,chr10,14954189,14988050,+
ENSG00000163515.8,RETNLB,chr3,108743423,108757410,-
ENSG00000160999.13,SH2B2,chr7,102284994,102321712,+
ENSG00000147852.19,VLDLR,chr9,2621181,2660056,+
ENSG00000085465.15,OVGP1,chr1,111413378,111427735,-
ENSG00000106609.18,TMEM248,chr7,66921159,66958551,+
ENSG00000105849.8,POLR1F,chr7,19695394,19709066,-
ENSG00000186193.11,SAPCD2,chr9,137062126,137070593,-
ENSG00000156453.15,PCDH1,chr5,141853089,141879246,-
ENSG00000224940.12,PRRT4,chr7,128350324,128361940,-
ENSG00000164307.15,ERAP1,chr5,96759648,96808177,-
ENSG00000158691.18,ZSCAN12,chr6,28378820,28399808,-
ENSG00000117560.10,FASLG,chr1,172658989,172666891,+
ENSG00000203970.4,DEFB110,chr6,50009137,50021994,-
ENSG00000136866.16,ZFP37,chr9,113038376,113056802,-
ENSG00000136694.9,IL36A,chr2,113005458,113008044,+
ENSG00000168389.20,MFSD2A,chr1,39955111,39972134,+
ENSG00000112195.10,TREML2,chr6,41189748,41201149,-
ENSG00000136888.10,ATP6V1G1,chr9,114587571,114598915,+
ENSG00000138400.14,MDH1B,chr2,206737762,206765337,-
ENSG00000168484.15,SFTPC,chr8,22156912,22164479,+
ENSG00000096696.18,DSP,chr6,7541319,7586717,+
ENSG00000124784.11,RIOK1,chr6,7389461,7418037,+
ENSG00000056736.12,IL17RB,chr3,53845672,53873463,+
ENSG00000080819.11,CPOX,chr3,98579437,98593712,-
ENSG00000084754.14,HADHA,chr2,26189832,26245044,-
ENSG00000173530.8,TNFRSF10D,chr8,23135587,23164030,-
ENSG00000096395.13,MLN,chr6,33794672,33804006,-
ENSG00000128045.8,RASL11B,chr4,52862310,52868585,+
ENSG00000003400.18,CASP10,chr2,201182692,201229428,+
ENSG00000260238.6,PMF1-BGLAP,chr1,156212981,156243332,+
ENSG00000054179.14,ENTPD2,chr9,137048106,137054069,-
ENSG00000119041.13,GTF3C3,chr2,196761061,196799743,-
ENSG00000164951.17,PDP1,chr8,93857787,93926068,+
ENSG00000143633.15,FSAF1,chr1,231223762,231241187,-
ENSG00000250821.3,EXOC1L,chr4,55819789,55837489,+
ENSG00000163888.5,CAMK2N2,chr3,184259212,184261602,-
ENSG00000119403.17,PHF19,chr9,120854421,120894903,-
ENSG00000137976.9,DNASE2B,chr1,84398483,84415644,+
ENSG00000163497.4,FEV,chr2,218981086,218985566,-
ENSG00000027644.6,INSRR,chr1,156840062,156859122,-
ENSG00000113643.11,RARS1,chr5,168486446,168519325,+
ENSG00000196550.13,FAM72A,chr1,206186178,206204414,-
ENSG00000283706.2,PRSS50,chr3,46712116,46717869,-
ENSG00000117394.26,SLC2A1,chr1,42925352,42958904,-
ENSG00000184908.22,CLCNKB,chr1,16040251,16057367,+
ENSG00000125484.14,GTF3C4,chr9,132670022,132694953,+
ENSG00000162998.7,FRZB,chr2,182833274,182868438,-
ENSG00000171320.16,ESCO2,chr8,27771948,27812640,+
ENSG00000125538.13,IL1B,chr2,112829749,112864235,-
ENSG00000122378.16,PRXL2A,chr10,80406442,80437115,+
ENSG00000169085.15,VXN,chr8,66492325,66518524,+
ENSG00000164713.11,BRI3,chr7,98252378,98310441,+
ENSG00000158286.15,RNF207,chr1,6205391,6224634,+
ENSG00000072182.14,ASIC4,chr2,219514169,219538772,+
ENSG00000242419.7,PCDHGC4,chr5,141484996,141512977,+
ENSG00000134461.18,ANKRD16,chr10,5860933,5889994,-
ENSG00000255072.3,PIGY,chr4,88520985,88523776,-
ENSG00000010322.18,NISCH,chr3,52455117,52493081,+
ENSG00000233701.3,PRR23C,chr3,139042101,139044892,-
ENSG00000178172.7,SPINK6,chr5,148202793,148215137,+
ENSG00000134987.15,WDR36,chr5,111092302,111130502,+
ENSG00000164880.18,INTS1,chr7,1469894,1504418,-
ENSG00000116213.18,WRAP73,chr1,3630766,3652761,-
ENSG00000122203.17,KIAA1191,chr5,176339649,176366459,-
ENSG00000115665.11,SLC5A7,chr2,107986515,108014213,+
ENSG00000010438.17,PRSS3,chr9,33750678,33799231,+
ENSG00000189409.16,MMP23B,chr1,1631659,1635263,+
ENSG00000229972.11,IQCF3,chr3,51826882,51833389,+
ENSG00000185372.4,OR2V1,chr5,181123121,181131169,-
ENSG00000177144.8,NUDT4B,chr1,148748773,148752415,+
ENSG00000156502.16,SUPV3L1,chr10,69180233,69209108,+
ENSG00000161202.22,DVL3,chr3,184155158,184173616,+
ENSG00000144161.16,ZC3H8,chr2,112211528,112255151,-
ENSG00000188807.15,TMEM201,chr1,9588717,9614879,+
ENSG00000156467.12,UQCRB,chr8,96222946,96235621,-
